country,country_code,year,indicator,value,source
Bhutan,BTN,2005,GDP per capita (current US$),1299.94938578359,World Bank
Bhutan,BTN,2005,Individuals using the Internet (% of population),3.84711,World Bank
Bhutan,BTN,2005,"Inflation, consumer prices (annual %)",5.3126310463775,World Bank
Bhutan,BTN,2005,"Labor force, total",306675.0,World Bank
Bhutan,BTN,2005,"Population, total",661865.0,World Bank
Bhutan,BTN,2005,"Unemployment, total (% of total labor force) (national estimate)",3.1,World Bank
Bhutan,BTN,2006,GDP (current US$),942879878.538879,World Bank
Bhutan,BTN,2006,GDP per capita (current US$),1405.6071618158,World Bank
Bhutan,BTN,2006,Individuals using the Internet (% of population),4.51832,World Bank
Bhutan,BTN,2006,"Inflation, consumer prices (annual %)",5.00045438022541,World Bank
Bhutan,BTN,2006,"Labor force, total",315199.0,World Bank
Bhutan,BTN,2006,"Population, total",670799.0,World Bank
Bhutan,BTN,2006,"Unemployment, total (% of total labor force) (national estimate)",3.13,World Bank
Bhutan,BTN,2007,GDP (current US$),1255767964.00491,World Bank
Bhutan,BTN,2007,GDP per capita (current US$),1850.41570433398,World Bank
Bhutan,BTN,2007,Gini index,38.1,World Bank
Bhutan,BTN,2007,Income share held by highest 10%,29.4,World Bank
Bhutan,BTN,2007,Income share held by highest 20%,45.1,World Bank
Bhutan,BTN,2007,Income share held by lowest 10%,2.7,World Bank
Bhutan,BTN,2007,Individuals using the Internet (% of population),5.92,World Bank
Bhutan,BTN,2007,"Inflation, consumer prices (annual %)",5.15611138758463,World Bank
Bhutan,BTN,2007,"Labor force, total",322998.0,World Bank
Bhutan,BTN,2007,"Population, total",678641.0,World Bank
Bhutan,BTN,2007,Poverty headcount ratio at national poverty lines (% of population),23.2,World Bank
Bhutan,BTN,2007,"Unemployment, total (% of total labor force) (national estimate)",3.7,World Bank
Bhutan,BTN,2008,GDP (current US$),1317517834.59916,World Bank
Bhutan,BTN,2008,GDP per capita (current US$),1919.59774896395,World Bank
Bhutan,BTN,2008,Individuals using the Internet (% of population),6.55,World Bank
Bhutan,BTN,2008,"Inflation, consumer prices (annual %)",8.32716049382713,World Bank
Bhutan,BTN,2008,"Labor force, total",330722.0,World Bank
Bhutan,BTN,2008,"Population, total",686351.0,World Bank
Bhutan,BTN,2009,GDP (current US$),1331343797.77308,World Bank
Bhutan,BTN,2009,GDP per capita (current US$),1918.39599211093,World Bank
Bhutan,BTN,2009,Individuals using the Internet (% of population),7.17,World Bank
Bhutan,BTN,2009,"Inflation, consumer prices (annual %)",4.36112219119805,World Bank
Bhutan,BTN,2009,"Labor force, total",338169.0,World Bank
Bhutan,BTN,2009,"Population, total",693988.0,World Bank
Bhutan,BTN,2009,"Unemployment, total (% of total labor force) (national estimate)",3.96,World Bank
Bhutan,BTN,2010,"Completion rate, primary education (%)",67.86396789550781,UNESCO
Bhutan,BTN,2010,GDP (current US$),1708880730.20989,World Bank
Bhutan,BTN,2010,GDP per capita (current US$),2435.5798056672,World Bank
Bhutan,BTN,2010,Individuals using the Internet (% of population),13.6,World Bank
Bhutan,BTN,2010,"Inflation, consumer prices (annual %)",7.03638316073019,World Bank
Bhutan,BTN,2010,"Labor force, total",337478.0,World Bank
Bhutan,BTN,2010,"Population, total",701632.0,World Bank
Bhutan,BTN,2010,"Unemployment, total (% of total labor force) (national estimate)",3.32,World Bank
Bhutan,BTN,2011,GDP (current US$),1977728658.68259,World Bank
Bhutan,BTN,2011,GDP per capita (current US$),2787.97967608562,World Bank
Bhutan,BTN,2011,Individuals using the Internet (% of population),14.4,World Bank
Bhutan,BTN,2011,"Inflation, consumer prices (annual %)",8.848985699468,World Bank
Bhutan,BTN,2011,"Labor force, total",340377.0,World Bank
Bhutan,BTN,2011,"Population, total",709377.0,World Bank
Bhutan,BTN,2011,"Unemployment, total (% of total labor force) (national estimate)",3.23,World Bank
Bhutan,BTN,2012,GDP (current US$),1973387227.96519,World Bank
Bhutan,BTN,2012,GDP per capita (current US$),2751.2128864294,World Bank
Bhutan,BTN,2012,Gini index,38.8,World Bank
Bhutan,BTN,2012,Income share held by highest 10%,30.7,World Bank
Bhutan,BTN,2012,Income share held by highest 20%,46.0,World Bank
Bhutan,BTN,2012,Income share held by lowest 10%,2.7,World Bank
Bhutan,BTN,2012,Individuals using the Internet (% of population),15.6,World Bank
Bhutan,BTN,2012,"Inflation, consumer prices (annual %)",10.919656944683,World Bank
Bhutan,BTN,2012,"Labor force, total",331207.0,World Bank
Bhutan,BTN,2012,"Population, total",717279.0,World Bank
Bhutan,BTN,2012,Poverty headcount ratio at national poverty lines (% of population),12.0,World Bank
Bhutan,BTN,2012,"Unemployment, total (% of total labor force) (national estimate)",2.05,World Bank
Bhutan,BTN,2013,GDP (current US$),1943696951.65411,World Bank
Bhutan,BTN,2013,GDP per capita (current US$),2679.95217201538,World Bank
Bhutan,BTN,2013,Individuals using the Internet (% of population),22.4,World Bank
Bhutan,BTN,2013,"Inflation, consumer prices (annual %)",8.77638345268213,World Bank
Bhutan,BTN,2013,"Labor force, total",341708.0,World Bank
Bhutan,BTN,2013,"Population, total",725273.0,World Bank
Bhutan,BTN,2013,"Unemployment, total (% of total labor force) (national estimate)",2.87,World Bank
Bhutan,BTN,2014,GDP (current US$),2089079570.58285,World Bank
Bhutan,BTN,2014,GDP per capita (current US$),2849.49998647303,World Bank
Bhutan,BTN,2014,Individuals using the Internet (% of population),30.3,World Bank
Bhutan,BTN,2014,"Inflation, consumer prices (annual %)",8.27106093949328,World Bank
Bhutan,BTN,2014,"Labor force, total",333159.0,World Bank
Bhutan,BTN,2014,"Population, total",733139.0,World Bank
Bhutan,BTN,2014,"Unemployment, total (% of total labor force) (national estimate)",2.63,World Bank
Bhutan,BTN,2015,GDP (current US$),2187815803.36833,World Bank
Bhutan,BTN,2015,GDP per capita (current US$),2954.04081911097,World Bank
Bhutan,BTN,2015,Individuals using the Internet (% of population),39.8,World Bank
Bhutan,BTN,2015,"Inflation, consumer prices (annual %)",4.54814395082205,World Bank
Bhutan,BTN,2015,"Labor force, total",341579.0,World Bank
Bhutan,BTN,2015,"Population, total",740618.0,World Bank
Bhutan,BTN,2015,"Unemployment, total (% of total labor force) (national estimate)",2.45,World Bank
Bhutan,BTN,2016,GDP (current US$),2357504760.78592,World Bank
Bhutan,BTN,2016,GDP per capita (current US$),3152.30905106786,World Bank
Bhutan,BTN,2016,Individuals using the Internet (% of population),46.5,World Bank
Bhutan,BTN,2016,"Inflation, consumer prices (annual %)",3.21988689395718,World Bank
Bhutan,BTN,2016,"Labor force, total",346258.0,World Bank
Bhutan,BTN,2016,"Population, total",747866.0,World Bank
Bhutan,BTN,2017,GDP (current US$),2591358009.20276,World Bank
Bhutan,BTN,2017,GDP per capita (current US$),3435.28804735662,World Bank
Bhutan,BTN,2017,Gini index,37.4,World Bank
Bhutan,BTN,2017,Income share held by highest 10%,27.9,World Bank
Bhutan,BTN,2017,Income share held by highest 20%,44.4,World Bank
Bhutan,BTN,2017,Income share held by lowest 10%,2.7,World Bank
Bhutan,BTN,2017,Individuals using the Internet (% of population),54.3,World Bank
Bhutan,BTN,2017,"Inflation, consumer prices (annual %)",4.95508366985129,World Bank
Bhutan,BTN,2017,"Labor force, total",351309.0,World Bank
Bhutan,BTN,2017,"Population, total",754335.0,World Bank
Bhutan,BTN,2017,Poverty headcount ratio at national poverty lines (% of population),8.2,World Bank
Bhutan,BTN,2018,GDP (current US$),2583335721.85904,World Bank
Bhutan,BTN,2018,GDP per capita (current US$),3400.20417245342,World Bank
Bhutan,BTN,2018,Individuals using the Internet (% of population),63.5,World Bank
Bhutan,BTN,2018,"Inflation, consumer prices (annual %)",2.72396386183713,World Bank
Bhutan,BTN,2018,"Labor force, total",356713.0,World Bank
Bhutan,BTN,2018,"Population, total",759759.0,World Bank
Bhutan,BTN,2018,"Unemployment, total (% of total labor force) (national estimate)",3.35,World Bank
Bhutan,BTN,2019,GDP (current US$),2735683570.46155,World Bank
Bhutan,BTN,2019,GDP per capita (current US$),3576.87987100503,World Bank
Bhutan,BTN,2019,Individuals using the Internet (% of population),74.1794,World Bank
Bhutan,BTN,2019,"Inflation, consumer prices (annual %)",2.72643037388832,World Bank
Bhutan,BTN,2019,"Labor force, total",384922.0,World Bank
Bhutan,BTN,2019,"Population, total",764824.0,World Bank
Bhutan,BTN,2019,"Unemployment, total (% of total labor force) (national estimate)",2.72,World Bank
Bhutan,BTN,2020,GDP (current US$),2457604333.90927,World Bank
Bhutan,BTN,2020,GDP per capita (current US$),3191.66906999331,World Bank
Bhutan,BTN,2020,Individuals using the Internet (% of population),76.8508,World Bank
Bhutan,BTN,2020,"Inflation, consumer prices (annual %)",5.62936522632508,World Bank
Bhutan,BTN,2020,"Labor force, total",400199.0,World Bank
Bhutan,BTN,2020,"Population, total",770006.0,World Bank
Bhutan,BTN,2020,"Unemployment, total (% of total labor force) (national estimate)",5.03,World Bank
Bhutan,BTN,2021,GDP (current US$),2768802960.11204,World Bank
Bhutan,BTN,2021,GDP per capita (current US$),3570.61257980872,World Bank
Bhutan,BTN,2021,Individuals using the Internet (% of population),85.6369,World Bank
Bhutan,BTN,2021,"Inflation, consumer prices (annual %)",7.3468144053353,World Bank
Bhutan,BTN,2021,"Labor force, total",414321.0,World Bank
Bhutan,BTN,2021,"Population, total",775442.0,World Bank
Bhutan,BTN,2021,"Unemployment, total (% of total labor force) (national estimate)",4.803,World Bank
Bhutan,BTN,2022,"Completion rate, primary education (%)",89.61766052246094,UNESCO
Bhutan,BTN,2022,GDP (current US$),2898227743.75576,World Bank
Bhutan,BTN,2022,GDP per capita (current US$),3711.32767981591,World Bank
Bhutan,BTN,2022,Gini index,28.5,World Bank
Bhutan,BTN,2022,Income share held by highest 10%,22.7,World Bank
Bhutan,BTN,2022,Income share held by highest 20%,37.3,World Bank
Bhutan,BTN,2022,Income share held by lowest 10%,3.6,World Bank
Bhutan,BTN,2022,Individuals using the Internet (% of population),86.2903,World Bank
Bhutan,BTN,2022,"Inflation, consumer prices (annual %)",5.6391667139637,World Bank
Bhutan,BTN,2022,"Labor force, total",384122.0,World Bank
Bhutan,BTN,2022,"Population, total",780914.0,World Bank
Bhutan,BTN,2022,Poverty headcount ratio at national poverty lines (% of population),12.4,World Bank
Bhutan,BTN,2022,"Unemployment, total (% of total labor force) (national estimate)",5.947,World Bank
Bhutan,BTN,2023,GDP (current US$),3012896789.24928,World Bank
Bhutan,BTN,2023,GDP per capita (current US$),3831.32535494609,World Bank
Bhutan,BTN,2023,Individuals using the Internet (% of population),88.426,World Bank
Bhutan,BTN,2023,"Inflation, consumer prices (annual %)",4.22934419929251,World Bank
Bhutan,BTN,2023,"Labor force, total",401413.0,World Bank
Bhutan,BTN,2023,"Population, total",786385.0,World Bank
Bhutan,BTN,2023,"Unemployment, total (% of total labor force) (national estimate)",3.126,World Bank
India,IND,2000,GDP (current US$),468395521654.458,World Bank
India,IND,2000,GDP per capita (current US$),442.750218937263,World Bank
India,IND,2000,Individuals using the Internet (% of population),0.527532,World Bank
India,IND,2000,"Inflation, consumer prices (annual %)",4.0094359104519,World Bank
India,IND,2000,"Labor force, total",409617771.0,World Bank
India,IND,2000,"Population, total",1057922733.0,World Bank
India,IND,2000,"Unemployment, total (% of total labor force) (national estimate)",2.731,World Bank
India,IND,2001,GDP (current US$),485440139204.171,World Bank
India,IND,2001,GDP per capita (current US$),450.357900514128,World Bank
India,IND,2001,Individuals using the Internet (% of population),0.660146,World Bank
India,IND,2001,"Inflation, consumer prices (annual %)",3.77929312235637,World Bank
India,IND,2001,"Labor force, total",418764922.0,World Bank
India,IND,2001,"Population, total",1077898575.0,World Bank
India,IND,2002,GDP (current US$),514939140318.756,World Bank
India,IND,2002,GDP per capita (current US$),469.149928973927,World Bank
India,IND,2002,Individuals using the Internet (% of population),1.53788,World Bank
India,IND,2002,"Inflation, consumer prices (annual %)",4.29715203929563,World Bank
India,IND,2002,"Labor force, total",427829074.0,World Bank
India,IND,2002,"Population, total",1097600380.0,World Bank
India,IND,2003,GDP (current US$),607700687237.318,World Bank
India,IND,2003,GDP per capita (current US$),544.143133545002,World Bank
India,IND,2003,Individuals using the Internet (% of population),1.68649,World Bank
India,IND,2003,"Inflation, consumer prices (annual %)",3.80585899528851,World Bank
India,IND,2003,"Labor force, total",436753652.0,World Bank
India,IND,2003,"Population, total",1116803006.0,World Bank
India,IND,2004,GDP (current US$),709152728830.775,World Bank
India,IND,2004,GDP per capita (current US$),624.258826510066,World Bank
India,IND,2004,Gini index,27.7,World Bank
India,IND,2004,Income share held by highest 10%,24.1,World Bank
India,IND,2004,Income share held by highest 20%,38.1,World Bank
India,IND,2004,Income share held by lowest 10%,4.4,World Bank
India,IND,2004,Individuals using the Internet (% of population),1.97614,World Bank
India,IND,2004,"Inflation, consumer prices (annual %)",3.76725173477515,World Bank
India,IND,2004,"Labor force, total",445825854.0,World Bank
India,IND,2004,"Population, total",1135991513.0,World Bank
India,IND,2004,Poverty headcount ratio at national poverty lines (% of population),37.2,World Bank
India,IND,2005,"Completion rate, primary education (%)",76.53,UNESCO
India,IND,2005,GDP (current US$),820383763511.445,World Bank
India,IND,2005,GDP per capita (current US$),710.488080408949,World Bank
India,IND,2005,Individuals using the Internet (% of population),2.38807,World Bank
India,IND,2005,"Inflation, consumer prices (annual %)",4.24634362031922,World Bank
India,IND,2005,"Labor force, total",454832471.0,World Bank
India,IND,2005,"Population, total",1154676322.0,World Bank
India,IND,2005,"Unemployment, total (% of total labor force) (national estimate)",3.804,World Bank
India,IND,2006,"Completion rate, primary education (%)",78.45651245117188,UNESCO
India,IND,2006,GDP (current US$),940259888787.721,World Bank
India,IND,2006,GDP per capita (current US$),801.668353659022,World Bank
India,IND,2006,Individuals using the Internet (% of population),2.8055,World Bank
India,IND,2006,"Inflation, consumer prices (annual %)",5.79652337561634,World Bank
India,IND,2006,"Labor force, total",457611460.0,World Bank
India,IND,2006,"Population, total",1172878890.0,World Bank
India,IND,2007,GDP (current US$),1216736438834.96,World Bank
India,IND,2007,GDP per capita (current US$),1021.88707706826,World Bank
India,IND,2007,Individuals using the Internet (% of population),3.95,World Bank
India,IND,2007,"Inflation, consumer prices (annual %)",6.37288135593231,World Bank
India,IND,2007,"Labor force, total",460225575.0,World Bank
India,IND,2007,"Population, total",1190676021.0,World Bank
India,IND,2008,GDP (current US$),1198895139005.92,World Bank
India,IND,2008,GDP per capita (current US$),992.519584923828,World Bank
India,IND,2008,Individuals using the Internet (% of population),4.38,World Bank
India,IND,2008,"Inflation, consumer prices (annual %)",8.34926704907581,World Bank
India,IND,2008,"Labor force, total",462536166.0,World Bank
India,IND,2008,"Population, total",1207930964.0,World Bank
India,IND,2009,GDP (current US$),1341888016994.9,World Bank
India,IND,2009,GDP per capita (current US$),1094.94974598436,World Bank
India,IND,2009,Gini index,27.8,World Bank
India,IND,2009,Income share held by highest 10%,24.2,World Bank
India,IND,2009,Income share held by highest 20%,38.1,World Bank
India,IND,2009,Income share held by lowest 10%,4.4,World Bank
India,IND,2009,Individuals using the Internet (% of population),5.12,World Bank
India,IND,2009,"Inflation, consumer prices (annual %)",10.8823529411764,World Bank
India,IND,2009,"Labor force, total",464961693.0,World Bank
India,IND,2009,"Population, total",1225524753.0,World Bank
India,IND,2009,Poverty headcount ratio at national poverty lines (% of population),29.8,World Bank
India,IND,2010,GDP (current US$),1675615519484.96,World Bank
India,IND,2010,GDP per capita (current US$),1347.51939071367,World Bank
India,IND,2010,Individuals using the Internet (% of population),7.5,World Bank
India,IND,2010,"Inflation, consumer prices (annual %)",11.9893899204244,World Bank
India,IND,2010,"Labor force, total",467561989.0,World Bank
India,IND,2010,"Population, total",1243481564.0,World Bank
India,IND,2010,"Unemployment, total (% of total labor force) (national estimate)",3.115,World Bank
India,IND,2011,"Completion rate, primary education (%)",88.35,UNESCO
India,IND,2011,GDP (current US$),1823051829894.55,World Bank
India,IND,2011,GDP per capita (current US$),1445.46127486037,World Bank
India,IND,2011,Gini index,28.8,World Bank
India,IND,2011,Income share held by highest 10%,24.8,World Bank
India,IND,2011,Income share held by highest 20%,38.8,World Bank
India,IND,2011,Income share held by lowest 10%,4.2,World Bank
India,IND,2011,Individuals using the Internet (% of population),10.07,World Bank
India,IND,2011,"Inflation, consumer prices (annual %)",8.91179336483371,World Bank
India,IND,2011,"Labor force, total",471891929.0,World Bank
India,IND,2011,"Population, total",1261224954.0,World Bank
India,IND,2011,Poverty headcount ratio at national poverty lines (% of population),21.9,World Bank
India,IND,2012,GDP (current US$),1827637590410.41,World Bank
India,IND,2012,GDP per capita (current US$),1429.32199520032,World Bank
India,IND,2012,Individuals using the Internet (% of population),11.1,World Bank
India,IND,2012,"Inflation, consumer prices (annual %)",9.47899691419801,World Bank
India,IND,2012,"Labor force, total",476101422.0,World Bank
India,IND,2012,"Population, total",1278674502.0,World Bank
India,IND,2012,"Unemployment, total (% of total labor force) (national estimate)",3.222,World Bank
India,IND,2013,GDP (current US$),1856721507621.58,World Bank
India,IND,2013,GDP per capita (current US$),1432.84397512195,World Bank
India,IND,2013,Individuals using the Internet (% of population),12.3,World Bank
India,IND,2013,"Inflation, consumer prices (annual %)",10.0178784746102,World Bank
India,IND,2013,"Labor force, total",484539458.0,World Bank
India,IND,2013,"Population, total",1295829511.0,World Bank
India,IND,2014,GDP (current US$),2039126479154.52,World Bank
India,IND,2014,GDP per capita (current US$),1553.88396075118,World Bank
India,IND,2014,Individuals using the Internet (% of population),13.5,World Bank
India,IND,2014,"Inflation, consumer prices (annual %)",6.66565671867899,World Bank
India,IND,2014,"Labor force, total",492791763.0,World Bank
India,IND,2014,"Population, total",1312277191.0,World Bank
India,IND,2015,GDP (current US$),2103588360044.94,World Bank
India,IND,2015,GDP per capita (current US$),1583.99815907985,World Bank
India,IND,2015,Individuals using the Internet (% of population),14.9,World Bank
India,IND,2015,"Inflation, consumer prices (annual %)",4.90697344127256,World Bank
India,IND,2015,"Labor force, total",500763345.0,World Bank
India,IND,2015,"Population, total",1328024498.0,World Bank
India,IND,2016,"Completion rate, primary education (%)",91.59638214111328,UNESCO
India,IND,2016,GDP (current US$),2294796885663.16,World Bank
India,IND,2016,GDP per capita (current US$),1707.50892912243,World Bank
India,IND,2016,Individuals using the Internet (% of population),16.5,World Bank
India,IND,2016,"Inflation, consumer prices (annual %)",4.94821634062141,World Bank
India,IND,2016,"Labor force, total",508796784.0,World Bank
India,IND,2016,"Population, total",1343944296.0,World Bank
India,IND,2017,GDP (current US$),2651474262755.45,World Bank
India,IND,2017,GDP per capita (current US$),1950.10468280866,World Bank
India,IND,2017,Individuals using the Internet (% of population),18.2,World Bank
India,IND,2017,"Inflation, consumer prices (annual %)",3.32817337461298,World Bank
India,IND,2017,"Labor force, total",516812065.0,World Bank
India,IND,2017,"Population, total",1359657400.0,World Bank
India,IND,2018,GDP (current US$),2702929641648.74,World Bank
India,IND,2018,GDP per capita (current US$),1966.25455171679,World Bank
India,IND,2018,Individuals using the Internet (% of population),20.0813,World Bank
India,IND,2018,"Inflation, consumer prices (annual %)",3.9388264669163,World Bank
India,IND,2018,"Labor force, total",524342818.0,World Bank
India,IND,2018,"Population, total",1374659064.0,World Bank
India,IND,2018,"Unemployment, total (% of total labor force) (national estimate)",7.652,World Bank
India,IND,2019,"Completion rate, primary education (%)",94.15231323242188,UNESCO
India,IND,2019,GDP (current US$),2835606256558.19,World Bank
India,IND,2019,GDP per capita (current US$),2041.42863698585,World Bank
India,IND,2019,Individuals using the Internet (% of population),29.5235,World Bank
India,IND,2019,"Inflation, consumer prices (annual %)",3.72950573539129,World Bank
India,IND,2019,"Labor force, total",531383542.0,World Bank
India,IND,2019,"Population, total",1389030312.0,World Bank
India,IND,2019,"Unemployment, total (% of total labor force) (national estimate)",6.51,World Bank
India,IND,2020,GDP (current US$),2674851578587.27,World Bank
India,IND,2020,GDP per capita (current US$),1907.04251637669,World Bank
India,IND,2020,Individuals using the Internet (% of population),43.4054,World Bank
India,IND,2020,"Inflation, consumer prices (annual %)",6.62343677628535,World Bank
India,IND,2020,"Labor force, total",532528354.0,World Bank
India,IND,2020,"Population, total",1402617695.0,World Bank
India,IND,2020,"Unemployment, total (% of total labor force) (national estimate)",7.859,World Bank
India,IND,2021,GDP (current US$),3167270623260.47,World Bank
India,IND,2021,GDP per capita (current US$),2239.61384367482,World Bank
India,IND,2021,"Inflation, consumer prices (annual %)",5.13140747176369,World Bank
India,IND,2021,"Labor force, total",550352877.0,World Bank
India,IND,2021,"Population, total",1414203896.0,World Bank
India,IND,2021,"Unemployment, total (% of total labor force) (national estimate)",6.38,World Bank
India,IND,2022,GDP (current US$),3346107287730.93,World Bank
India,IND,2022,GDP per capita (current US$),2347.44829434623,World Bank
India,IND,2022,Gini index,25.5,World Bank
India,IND,2022,Income share held by highest 10%,22.1,World Bank
India,IND,2022,Income share held by highest 20%,36.1,World Bank
India,IND,2022,Income share held by lowest 10%,4.5,World Bank
India,IND,2022,Individuals using the Internet (% of population),55.9,World Bank
India,IND,2022,"Inflation, consumer prices (annual %)",6.69903414079852,World Bank
India,IND,2022,"Labor force, total",568900960.0,World Bank
India,IND,2022,"Population, total",1425423212.0,World Bank
India,IND,2022,"Unemployment, total (% of total labor force) (national estimate)",4.822,World Bank
India,IND,2023,GDP (current US$),3638489096033.86,World Bank
India,IND,2023,GDP per capita (current US$),2530.12031278204,World Bank
India,IND,2023,"Inflation, consumer prices (annual %)",5.64914318907925,World Bank
India,IND,2023,"Labor force, total",588969543.0,World Bank
India,IND,2023,"Population, total",1438069596.0,World Bank
India,IND,2023,"Unemployment, total (% of total labor force) (national estimate)",4.172,World Bank
Sri Lanka,LKA,2000,GDP (current US$),16595882818.6857,World Bank
Sri Lanka,LKA,2000,GDP per capita (current US$),860.199884304769,World Bank
Sri Lanka,LKA,2000,Individuals using the Internet (% of population),0.64741,World Bank
Sri Lanka,LKA,2000,"Inflation, consumer prices (annual %)",6.17627591012045,World Bank
Sri Lanka,LKA,2000,"Labor force, total",7826298.0,World Bank
Sri Lanka,LKA,2000,"Population, total",19293054.0,World Bank
Sri Lanka,LKA,2000,"Unemployment, total (% of total labor force) (national estimate)",7.74,World Bank
Sri Lanka,LKA,2001,GDP (current US$),15749753804.8344,World Bank
Sri Lanka,LKA,2001,GDP per capita (current US$),803.544026627385,World Bank
Sri Lanka,LKA,2001,Individuals using the Internet (% of population),0.793822,World Bank
Sri Lanka,LKA,2001,"Inflation, consumer prices (annual %)",14.15845579912,World Bank
Sri Lanka,LKA,2001,"Labor force, total",7959198.0,World Bank
Sri Lanka,LKA,2001,"Population, total",19600362.0,World Bank
Sri Lanka,LKA,2001,"Unemployment, total (% of total labor force) (national estimate)",7.9,World Bank
Sri Lanka,LKA,2002,GDP (current US$),16536535647.0834,World Bank
Sri Lanka,LKA,2002,GDP per capita (current US$),834.936014905338,World Bank
Sri Lanka,LKA,2002,Gini index,40.2,World Bank
Sri Lanka,LKA,2002,Income share held by highest 10%,32.7,World Bank
Sri Lanka,LKA,2002,Income share held by highest 20%,48.0,World Bank
Sri Lanka,LKA,2002,Income share held by lowest 10%,3.0,World Bank
Sri Lanka,LKA,2002,Individuals using the Internet (% of population),1.05042,World Bank
Sri Lanka,LKA,2002,"Inflation, consumer prices (annual %)",9.55103167007251,World Bank
Sri Lanka,LKA,2002,"Labor force, total",8042147.0,World Bank
Sri Lanka,LKA,2002,"Population, total",19805752.0,World Bank
Sri Lanka,LKA,2002,Poverty headcount ratio at national poverty lines (% of population),46.8,World Bank
Sri Lanka,LKA,2002,"Unemployment, total (% of total labor force) (national estimate)",8.76,World Bank
Sri Lanka,LKA,2003,GDP (current US$),18881765437.2151,World Bank
Sri Lanka,LKA,2003,GDP per capita (current US$),946.382255128072,World Bank
Sri Lanka,LKA,2003,Individuals using the Internet (% of population),1.45858,World Bank
Sri Lanka,LKA,2003,"Inflation, consumer prices (annual %)",6.31463787051174,World Bank
Sri Lanka,LKA,2003,"Labor force, total",8091588.0,World Bank
Sri Lanka,LKA,2003,"Population, total",19951521.0,World Bank
Sri Lanka,LKA,2003,"Unemployment, total (% of total labor force) (national estimate)",8.22,World Bank
Sri Lanka,LKA,2004,GDP (current US$),20662525941.2985,World Bank
Sri Lanka,LKA,2004,GDP per capita (current US$),1028.62068132555,World Bank
Sri Lanka,LKA,2004,Individuals using the Internet (% of population),1.44616,World Bank
Sri Lanka,LKA,2004,"Inflation, consumer prices (annual %)",7.57592582995856,World Bank
Sri Lanka,LKA,2004,"Labor force, total",8130380.0,World Bank
Sri Lanka,LKA,2004,"Population, total",20087605.0,World Bank
Sri Lanka,LKA,2004,"Unemployment, total (% of total labor force) (national estimate)",8.38,World Bank
Sri Lanka,LKA,2005,GDP (current US$),24405791044.7761,World Bank
Sri Lanka,LKA,2005,GDP per capita (current US$),1207.21994764165,World Bank
Sri Lanka,LKA,2005,Individuals using the Internet (% of population),1.79205,World Bank
Sri Lanka,LKA,2005,"Inflation, consumer prices (annual %)",11.6396860971118,World Bank
Sri Lanka,LKA,2005,"Labor force, total",8161482.0,World Bank
Sri Lanka,LKA,2005,"Population, total",20216524.0,World Bank
Sri Lanka,LKA,2005,"Unemployment, total (% of total labor force) (national estimate)",7.67,World Bank
Sri Lanka,LKA,2006,"Completion rate, primary education (%)",98.37743377685548,UNESCO
Sri Lanka,LKA,2006,GDP (current US$),28267410542.5164,World Bank
Sri Lanka,LKA,2006,GDP per capita (current US$),1388.89739119932,World Bank
Sri Lanka,LKA,2006,Gini index,39.7,World Bank
Sri Lanka,LKA,2006,Income share held by highest 10%,32.3,World Bank
Sri Lanka,LKA,2006,Income share held by highest 20%,47.4,World Bank
Sri Lanka,LKA,2006,Income share held by lowest 10%,3.0,World Bank
Sri Lanka,LKA,2006,Individuals using the Internet (% of population),2.53757,World Bank
Sri Lanka,LKA,2006,"Inflation, consumer prices (annual %)",10.0201836057035,World Bank
Sri Lanka,LKA,2006,"Labor force, total",8192105.0,World Bank
Sri Lanka,LKA,2006,"Population, total",20352411.0,World Bank
Sri Lanka,LKA,2006,Poverty headcount ratio at national poverty lines (% of population),34.1,World Bank
Sri Lanka,LKA,2006,"Unemployment, total (% of total labor force) (national estimate)",6.5,World Bank
Sri Lanka,LKA,2007,GDP (current US$),32350238760.4239,World Bank
Sri Lanka,LKA,2007,GDP per capita (current US$),1578.63451125392,World Bank
Sri Lanka,LKA,2007,Individuals using the Internet (% of population),3.88,World Bank
Sri Lanka,LKA,2007,"Inflation, consumer prices (annual %)",15.8421114924843,World Bank
Sri Lanka,LKA,2007,"Labor force, total",8222663.0,World Bank
Sri Lanka,LKA,2007,"Population, total",20492545.0,World Bank
Sri Lanka,LKA,2007,"Unemployment, total (% of total labor force) (national estimate)",5.97,World Bank
Sri Lanka,LKA,2008,GDP (current US$),40713826215.0093,World Bank
Sri Lanka,LKA,2008,GDP per capita (current US$),1973.58476901287,World Bank
Sri Lanka,LKA,2008,"Inflation, consumer prices (annual %)",22.5644955300126,World Bank
Sri Lanka,LKA,2008,"Labor force, total",8251260.0,World Bank
Sri Lanka,LKA,2008,"Population, total",20629378.0,World Bank
Sri Lanka,LKA,2008,"Unemployment, total (% of total labor force) (national estimate)",5.22,World Bank
Sri Lanka,LKA,2009,GDP (current US$),42066224093.0065,World Bank
Sri Lanka,LKA,2009,GDP per capita (current US$),2026.65939950702,World Bank
Sri Lanka,LKA,2009,Gini index,36.1,World Bank
Sri Lanka,LKA,2009,Income share held by highest 10%,29.6,World Bank
Sri Lanka,LKA,2009,Income share held by highest 20%,44.4,World Bank
Sri Lanka,LKA,2009,Income share held by lowest 10%,3.3,World Bank
Sri Lanka,LKA,2009,"Inflation, consumer prices (annual %)",3.46496322106074,World Bank
Sri Lanka,LKA,2009,"Labor force, total",8275626.0,World Bank
