country,country_code,year,indicator,value,source
Bangladesh,BGD,2005,High-technology exports (% of manufactured exports),0.324630911049069,Jobs/Development
Bangladesh,BGD,2006,High-technology exports (% of manufactured exports),0.219801354081806,Jobs/Development
Bangladesh,BGD,2007,High-technology exports (% of manufactured exports),1.15229815704176,Jobs/Development
Bangladesh,BGD,2008,High-technology exports (% of manufactured exports),0.4133142699933,Jobs/Development
Bangladesh,BGD,2009,High-technology exports (% of manufactured exports),0.263125028053571,Jobs/Development
Bangladesh,BGD,2010,High-technology exports (% of manufactured exports),0.178823144751491,Jobs/Development
Bangladesh,BGD,2011,High-technology exports (% of manufactured exports),0.174566157669357,Jobs/Development
Bangladesh,BGD,2012,High-technology exports (% of manufactured exports),0.447976725019734,Jobs/Development
Bangladesh,BGD,2013,High-technology exports (% of manufactured exports),0.266658488597613,Jobs/Development
Bangladesh,BGD,2015,High-technology exports (% of manufactured exports),0.298561386692145,Jobs/Development
Bangladesh,BGD,2016,High-technology exports (% of manufactured exports),0.242933626284075,World Bank Indicators
Bangladesh,BGD,2017,High-technology exports (% of manufactured exports),0.426450633403232,World Bank Indicators
Bangladesh,BGD,2018,High-technology exports (% of manufactured exports),0.539452073551698,World Bank Indicators
Bangladesh,BGD,2000,ICT goods imports (% total goods imports),2.6696091793,Jobs/Development
Bangladesh,BGD,2001,ICT goods imports (% total goods imports),3.5171678089,Jobs/Development
Bangladesh,BGD,2002,ICT goods imports (% total goods imports),2.2977978382,Jobs/Development
Bangladesh,BGD,2003,ICT goods imports (% total goods imports),2.5789731603,Jobs/Development
Bangladesh,BGD,2004,ICT goods imports (% total goods imports),3.9063531351,Jobs/Development
Bangladesh,BGD,2005,ICT goods imports (% total goods imports),6.1528684299,Jobs/Development
Bangladesh,BGD,2006,ICT goods imports (% total goods imports),6.6646417574,Jobs/Development
Bangladesh,BGD,2007,ICT goods imports (% total goods imports),5.1438000611,Jobs/Development
Bangladesh,BGD,2008,ICT goods imports (% total goods imports),4.0016042025,Jobs/Development
Bangladesh,BGD,2009,ICT goods imports (% total goods imports),3.7613766777,Jobs/Development
Bangladesh,BGD,2010,ICT goods imports (% total goods imports),4.0469593639,Jobs/Development
Bangladesh,BGD,2011,ICT goods imports (% total goods imports),3.4410305694,Jobs/Development
Bangladesh,BGD,2012,ICT goods imports (% total goods imports),3.0318226315,Jobs/Development
Bangladesh,BGD,2013,ICT goods imports (% total goods imports),2.9265913131,Jobs/Development
Bangladesh,BGD,2015,ICT goods imports (% total goods imports),3.0595412543,Jobs/Development
Bangladesh,BGD,2000,Imports of goods and services (% of GDP),16.9775131339119,Jobs/Development
Bangladesh,BGD,2001,Imports of goods and services (% of GDP),18.7114578649468,Jobs/Development
Bangladesh,BGD,2002,Imports of goods and services (% of GDP),16.557411788963,Jobs/Development
Bangladesh,BGD,2003,Imports of goods and services (% of GDP),16.2267362042167,Jobs/Development
Bangladesh,BGD,2004,Imports of goods and services (% of GDP),15.7117252031078,Jobs/Development
Bangladesh,BGD,2005,Imports of goods and services (% of GDP),20.0040929665367,Jobs/Development
Bangladesh,BGD,2006,Imports of goods and services (% of GDP),21.7584608673034,Jobs/Development
Bangladesh,BGD,2007,Imports of goods and services (% of GDP),22.9470478066831,Jobs/Development
Bangladesh,BGD,2008,Imports of goods and services (% of GDP),24.9620555504832,Jobs/Development
Bangladesh,BGD,2009,Imports of goods and services (% of GDP),23.1526633174097,Jobs/Development
Bangladesh,BGD,2010,Imports of goods and services (% of GDP),21.7787299851405,Jobs/Development
Bangladesh,BGD,2011,Imports of goods and services (% of GDP),27.4987748801959,Jobs/Development
Bangladesh,BGD,2012,Imports of goods and services (% of GDP),27.9493338841896,Jobs/Development
Bangladesh,BGD,2013,Imports of goods and services (% of GDP),26.7585286136071,Jobs/Development
Bangladesh,BGD,2014,Imports of goods and services (% of GDP),25.5244202017989,Jobs/Development
Bangladesh,BGD,2015,Imports of goods and services (% of GDP),24.7493241532437,Jobs/Development
Bangladesh,BGD,2016,Imports of goods and services (% of GDP),21.3045838515747,Jobs/Development
Bangladesh,BGD,2017,Imports of goods and services (% of GDP),17.179983781834,World Bank Indicators
Bangladesh,BGD,2018,Imports of goods and services (% of GDP),19.8398437797492,World Bank Indicators
Bangladesh,BGD,2019,Imports of goods and services (% of GDP),18.4832971559365,World Bank Indicators
Bangladesh,BGD,2020,Imports of goods and services (% of GDP),15.8286593146113,World Bank Indicators
Bangladesh,BGD,2021,Imports of goods and services (% of GDP),17.0612258032497,World Bank Indicators
Bangladesh,BGD,2022,Imports of goods and services (% of GDP),20.897740835675,World Bank Indicators
Bangladesh,BGD,2023,Imports of goods and services (% of GDP),17.8258075763392,World Bank Indicators
Bangladesh,BGD,2024,Imports of goods and services (% of GDP),16.3168879748762,World Bank Indicators
Bangladesh,BGD,2000,Income share held by lowest 20%,8.6,World Bank Indicators
Bangladesh,BGD,2005,Income share held by lowest 20%,8.8,World Bank Indicators
Bangladesh,BGD,2010,Income share held by lowest 20%,8.9,World Bank Indicators
Bangladesh,BGD,2016,Income share held by lowest 20%,8.6,World Bank Indicators
Bangladesh,BGD,2022,Income share held by lowest 20%,8.8,World Bank Indicators
Bangladesh,BGD,2000,Individuals using the Internet (% of population),0.0710394230507683,Jobs/Development
Bangladesh,BGD,2001,Individuals using the Internet (% of population),0.129807973947512,Jobs/Development
Bangladesh,BGD,2002,Individuals using the Internet (% of population),0.13992028850905,Jobs/Development
Bangladesh,BGD,2003,Individuals using the Internet (% of population),0.163877665498048,Jobs/Development
Bangladesh,BGD,2004,Individuals using the Internet (% of population),0.199036333744363,Jobs/Development
Bangladesh,BGD,2005,Individuals using the Internet (% of population),0.24163732563671,Jobs/Development
Bangladesh,BGD,2006,Individuals using the Internet (% of population),1.0,Jobs/Development
Bangladesh,BGD,2007,Individuals using the Internet (% of population),1.8,Jobs/Development
Bangladesh,BGD,2008,Individuals using the Internet (% of population),2.5,Jobs/Development
Bangladesh,BGD,2009,Individuals using the Internet (% of population),3.1,Jobs/Development
Bangladesh,BGD,2010,Individuals using the Internet (% of population),3.7,Jobs/Development
Bangladesh,BGD,2011,Individuals using the Internet (% of population),4.5,Jobs/Development
Bangladesh,BGD,2012,Individuals using the Internet (% of population),5.0,Jobs/Development
Bangladesh,BGD,2013,Individuals using the Internet (% of population),6.63,Jobs/Development
Bangladesh,BGD,2014,Individuals using the Internet (% of population),13.9,Jobs/Development
Bangladesh,BGD,2015,Individuals using the Internet (% of population),14.4,Jobs/Development
Bangladesh,BGD,2016,Individuals using the Internet (% of population),18.2469380029449,Jobs/Development
Bangladesh,BGD,2000,"Industry (including construction), value added (% of GDP)",22.2793826819325,World Bank Indicators
Bangladesh,BGD,2001,"Industry (including construction), value added (% of GDP)",22.5838118742213,World Bank Indicators
Bangladesh,BGD,2002,"Industry (including construction), value added (% of GDP)",22.8392543728467,World Bank Indicators
Bangladesh,BGD,2003,"Industry (including construction), value added (% of GDP)",22.4741487860882,World Bank Indicators
Bangladesh,BGD,2004,"Industry (including construction), value added (% of GDP)",22.7797200060528,World Bank Indicators
Bangladesh,BGD,2005,"Industry (including construction), value added (% of GDP)",23.2998442190711,World Bank Indicators
Bangladesh,BGD,2006,"Industry (including construction), value added (% of GDP)",24.0953205119221,World Bank Indicators
Bangladesh,BGD,2007,"Industry (including construction), value added (% of GDP)",24.5005410079343,World Bank Indicators
Bangladesh,BGD,2008,"Industry (including construction), value added (% of GDP)",24.7270013036793,World Bank Indicators
Bangladesh,BGD,2009,"Industry (including construction), value added (% of GDP)",25.2955721814431,World Bank Indicators
Bangladesh,BGD,2010,"Industry (including construction), value added (% of GDP)",24.9564767264585,World Bank Indicators
Bangladesh,BGD,2011,"Industry (including construction), value added (% of GDP)",25.0452996007551,World Bank Indicators
Bangladesh,BGD,2012,"Industry (including construction), value added (% of GDP)",25.3099593902625,World Bank Indicators
Bangladesh,BGD,2013,"Industry (including construction), value added (% of GDP)",26.3070701636507,World Bank Indicators
Bangladesh,BGD,2014,"Industry (including construction), value added (% of GDP)",26.3110467833576,World Bank Indicators
Bangladesh,BGD,2015,"Industry (including construction), value added (% of GDP)",26.8313948329541,World Bank Indicators
Bangladesh,BGD,2016,"Industry (including construction), value added (% of GDP)",31.0691513830358,World Bank Indicators
Bangladesh,BGD,2017,"Industry (including construction), value added (% of GDP)",31.2482919641603,World Bank Indicators
Bangladesh,BGD,2018,"Industry (including construction), value added (% of GDP)",31.9828135899766,World Bank Indicators
Bangladesh,BGD,2019,"Industry (including construction), value added (% of GDP)",32.8525491977868,World Bank Indicators
Bangladesh,BGD,2020,"Industry (including construction), value added (% of GDP)",32.9115650824449,World Bank Indicators
Bangladesh,BGD,2021,"Industry (including construction), value added (% of GDP)",33.3160943869001,World Bank Indicators
Bangladesh,BGD,2022,"Industry (including construction), value added (% of GDP)",33.9200804971876,World Bank Indicators
Bangladesh,BGD,2023,"Industry (including construction), value added (% of GDP)",34.5942721606063,World Bank Indicators
Bangladesh,BGD,2024,"Industry (including construction), value added (% of GDP)",34.0971743458877,World Bank Indicators
Bangladesh,BGD,2000,"Industry, value added (% of GDP)",22.2793826819325,Jobs/Development
Bangladesh,BGD,2001,"Industry, value added (% of GDP)",22.5838118742213,Jobs/Development
Bangladesh,BGD,2002,"Industry, value added (% of GDP)",22.8392543728467,Jobs/Development
Bangladesh,BGD,2003,"Industry, value added (% of GDP)",22.4741487860882,Jobs/Development
Bangladesh,BGD,2004,"Industry, value added (% of GDP)",22.7797200060528,Jobs/Development
Bangladesh,BGD,2005,"Industry, value added (% of GDP)",23.2998442190711,Jobs/Development
Bangladesh,BGD,2006,"Industry, value added (% of GDP)",24.0953205119221,Jobs/Development
Bangladesh,BGD,2007,"Industry, value added (% of GDP)",24.5005410079343,Jobs/Development
Bangladesh,BGD,2008,"Industry, value added (% of GDP)",24.7270013036793,Jobs/Development
Bangladesh,BGD,2009,"Industry, value added (% of GDP)",25.2955721814431,Jobs/Development
Bangladesh,BGD,2010,"Industry, value added (% of GDP)",24.9564767264585,Jobs/Development
Bangladesh,BGD,2011,"Industry, value added (% of GDP)",25.0452996007551,Jobs/Development
Bangladesh,BGD,2012,"Industry, value added (% of GDP)",25.309959389543,Jobs/Development
Bangladesh,BGD,2013,"Industry, value added (% of GDP)",26.307070164309,Jobs/Development
Bangladesh,BGD,2014,"Industry, value added (% of GDP)",26.3110467833576,Jobs/Development
Bangladesh,BGD,2015,"Industry, value added (% of GDP)",26.8313900058992,Jobs/Development
Bangladesh,BGD,2016,"Industry, value added (% of GDP)",27.3461207595266,Jobs/Development
Bangladesh,BGD,2000,"Industry, value added (annual % growth)",6.2557713633559,Jobs/Development
Bangladesh,BGD,2001,"Industry, value added (annual % growth)",7.46167969142695,Jobs/Development
Bangladesh,BGD,2002,"Industry, value added (annual % growth)",5.80300982513668,Jobs/Development
Bangladesh,BGD,2003,"Industry, value added (annual % growth)",6.58169972660112,Jobs/Development
Bangladesh,BGD,2004,"Industry, value added (annual % growth)",7.04927176809227,Jobs/Development
Bangladesh,BGD,2005,"Industry, value added (annual % growth)",7.93237096246264,Jobs/Development
Bangladesh,BGD,2006,"Industry, value added (annual % growth)",9.79789995427474,Jobs/Development
Bangladesh,BGD,2007,"Industry, value added (annual % growth)",9.02782823144118,Jobs/Development
Bangladesh,BGD,2008,"Industry, value added (annual % growth)",7.03353404276032,Jobs/Development
Bangladesh,BGD,2009,"Industry, value added (annual % growth)",6.9131732541132,Jobs/Development
Bangladesh,BGD,2010,"Industry, value added (annual % growth)",7.03220195924092,Jobs/Development
Bangladesh,BGD,2011,"Industry, value added (annual % growth)",9.01913017776386,Jobs/Development
Bangladesh,BGD,2012,"Industry, value added (annual % growth)",9.43559876355735,Jobs/Development
Bangladesh,BGD,2013,"Industry, value added (annual % growth)",9.63935890619352,Jobs/Development
Bangladesh,BGD,2014,"Industry, value added (annual % growth)",8.1600142368581,Jobs/Development
Bangladesh,BGD,2015,"Industry, value added (annual % growth)",9.6669048552674,Jobs/Development
Bangladesh,BGD,2016,"Industry, value added (annual % growth)",11.0937753711692,Jobs/Development
Bangladesh,BGD,2000,"Industry, value added (constant 2005 US$)",14014160968.9074,Jobs/Development
Bangladesh,BGD,2001,"Industry, value added (constant 2005 US$)",15059852771.8482,Jobs/Development
Bangladesh,BGD,2002,"Industry, value added (constant 2005 US$)",15933777507.8497,Jobs/Development
Bangladesh,BGD,2003,"Industry, value added (constant 2005 US$)",16982490898.5211,Jobs/Development
Bangladesh,BGD,2004,"Industry, value added (constant 2005 US$)",18179632834.9494,Jobs/Development
Bangladesh,BGD,2005,"Industry, value added (constant 2005 US$)",19621708751.0312,Jobs/Development
Bangladesh,BGD,2006,"Industry, value added (constant 2005 US$)",21544224143.7764,Jobs/Development
Bangladesh,BGD,2007,"Industry, value added (constant 2005 US$)",23489199693.2732,Jobs/Development
Bangladesh,BGD,2008,"Industry, value added (constant 2005 US$)",25141320550.0716,Jobs/Development
Bangladesh,BGD,2009,"Industry, value added (constant 2005 US$)",26879383598.07,Jobs/Development
Bangladesh,BGD,2010,"Industry, value added (constant 2005 US$)",28769596138.0853,Jobs/Development
Bangladesh,BGD,2011,"Industry, value added (constant 2005 US$)",31364363465.3962,Jobs/Development
Bangladesh,BGD,2012,"Industry, value added (constant 2005 US$)",34323778956.7347,Jobs/Development
Bangladesh,BGD,2013,"Industry, value added (constant 2005 US$)",37632371200.5429,Jobs/Development
Bangladesh,BGD,2014,"Industry, value added (constant 2005 US$)",40703178048.1745,Jobs/Development
Bangladesh,BGD,2015,"Industry, value added (constant 2005 US$)",44637915543.1616,Jobs/Development
Bangladesh,BGD,2016,"Industry, value added (constant 2005 US$)",49589945623.8922,Jobs/Development
Bangladesh,BGD,2000,"Inflation, GDP deflator (annual %)",3.44665934914798,World Bank Indicators
Bangladesh,BGD,2001,"Inflation, GDP deflator (annual %)",3.26116013222439,World Bank Indicators
Bangladesh,BGD,2002,"Inflation, GDP deflator (annual %)",3.8928674350377,World Bank Indicators
Bangladesh,BGD,2003,"Inflation, GDP deflator (annual %)",5.81581664789621,World Bank Indicators
Bangladesh,BGD,2004,"Inflation, GDP deflator (annual %)",4.5621363796936,World Bank Indicators
Bangladesh,BGD,2005,"Inflation, GDP deflator (annual %)",4.58636070641845,World Bank Indicators
Bangladesh,BGD,2006,"Inflation, GDP deflator (annual %)",5.87593581109938,World Bank Indicators
Bangladesh,BGD,2007,"Inflation, GDP deflator (annual %)",6.47126010502515,World Bank Indicators
Bangladesh,BGD,2008,"Inflation, GDP deflator (annual %)",7.86096609394262,World Bank Indicators
Bangladesh,BGD,2009,"Inflation, GDP deflator (annual %)",6.76435468091874,World Bank Indicators
Bangladesh,BGD,2010,"Inflation, GDP deflator (annual %)",7.14466302810841,World Bank Indicators
Bangladesh,BGD,2011,"Inflation, GDP deflator (annual %)",7.85945085272492,World Bank Indicators
Bangladesh,BGD,2012,"Inflation, GDP deflator (annual %)",8.16457367624635,World Bank Indicators
Bangladesh,BGD,2013,"Inflation, GDP deflator (annual %)",7.17495343232414,World Bank Indicators
Bangladesh,BGD,2014,"Inflation, GDP deflator (annual %)",5.66878852513904,World Bank Indicators
Bangladesh,BGD,2015,"Inflation, GDP deflator (annual %)",5.87277704102323,World Bank Indicators
Bangladesh,BGD,2016,"Inflation, GDP deflator (annual %)",27.8507377248339,World Bank Indicators
Bangladesh,BGD,2017,"Inflation, GDP deflator (annual %)",5.04759758203714,World Bank Indicators
Bangladesh,BGD,2018,"Inflation, GDP deflator (annual %)",5.80553876704575,World Bank Indicators
Bangladesh,BGD,2019,"Inflation, GDP deflator (annual %)",3.65813755162172,World Bank Indicators
Bangladesh,BGD,2020,"Inflation, GDP deflator (annual %)",3.84106338588026,World Bank Indicators
Bangladesh,BGD,2021,"Inflation, GDP deflator (annual %)",4.1211747067957,World Bank Indicators
Bangladesh,BGD,2022,"Inflation, GDP deflator (annual %)",5.04902187883131,World Bank Indicators
Bangladesh,BGD,2023,"Inflation, GDP deflator (annual %)",6.89712404003441,World Bank Indicators
Bangladesh,BGD,2024,"Inflation, GDP deflator (annual %)",6.88285460605802,World Bank Indicators
Bangladesh,BGD,2000,"Inflation, consumer prices (annual %)",2.208256209,Jobs/Development
Bangladesh,BGD,2001,"Inflation, consumer prices (annual %)",2.007173742,Jobs/Development
Bangladesh,BGD,2002,"Inflation, consumer prices (annual %)",3.332564933,Jobs/Development
Bangladesh,BGD,2003,"Inflation, consumer prices (annual %)",5.668707734,Jobs/Development
Bangladesh,BGD,2004,"Inflation, consumer prices (annual %)",7.587536385,Jobs/Development
Bangladesh,BGD,2005,"Inflation, consumer prices (annual %)",7.046618162,Jobs/Development
Bangladesh,BGD,2006,"Inflation, consumer prices (annual %)",6.765261171,Jobs/Development
Bangladesh,BGD,2007,"Inflation, consumer prices (annual %)",9.106984969,Jobs/Development
Bangladesh,BGD,2008,"Inflation, consumer prices (annual %)",8.901944895,Jobs/Development
Bangladesh,BGD,2009,"Inflation, consumer prices (annual %)",5.423472362,Jobs/Development
Bangladesh,BGD,2010,"Inflation, consumer prices (annual %)",8.126676392,Jobs/Development
Bangladesh,BGD,2011,"Inflation, consumer prices (annual %)",10.7048046,Jobs/Development
Bangladesh,BGD,2012,"Inflation, consumer prices (annual %)",6.21818237,Jobs/Development
Bangladesh,BGD,2013,"Inflation, consumer prices (annual %)",7.529972823,Jobs/Development
Bangladesh,BGD,2014,"Inflation, consumer prices (annual %)",6.991165327,Jobs/Development
Bangladesh,BGD,2015,"Inflation, consumer prices (annual %)",6.19428023,Jobs/Development
Bangladesh,BGD,2016,"Inflation, consumer prices (annual %)",5.513525727,Jobs/Development
Bangladesh,BGD,2007,Informal payments to public officials (% of firms),85.1,Jobs/Development
Bangladesh,BGD,2013,Informal payments to public officials (% of firms),48.5,Jobs/Development
Bangladesh,BGD,2000,International migrant stock (% of population),0.752473673994172,Jobs/Development
Bangladesh,BGD,2005,International migrant stock (% of population),0.816273820343876,Jobs/Development
Bangladesh,BGD,2010,International migrant stock (% of population),0.887465112122783,Jobs/Development
Bangladesh,BGD,2015,International migrant stock (% of population),0.883753735396142,Jobs/Development
Bangladesh,BGD,2000,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",26.6580009460449,Jobs/Development
Bangladesh,BGD,2001,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",26.9790000915527,Jobs/Development
Bangladesh,BGD,2002,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",27.2759990692139,Jobs/Development
Bangladesh,BGD,2003,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",27.5450000762939,Jobs/Development
Bangladesh,BGD,2004,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",27.7900009155273,Jobs/Development
Bangladesh,BGD,2005,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",28.0270004272461,Jobs/Development
Bangladesh,BGD,2006,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",28.1070003509521,Jobs/Development
Bangladesh,BGD,2007,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",28.568000793457,Jobs/Development
Bangladesh,BGD,2008,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",29.0389995574951,Jobs/Development
Bangladesh,BGD,2009,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",29.5160007476807,Jobs/Development
Bangladesh,BGD,2010,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",29.9990005493164,Jobs/Development
Bangladesh,BGD,2011,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",30.4669990539551,Jobs/Development
Bangladesh,BGD,2012,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",30.9409999847412,Jobs/Development
Bangladesh,BGD,2013,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",31.4220008850098,Jobs/Development
Bangladesh,BGD,2014,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",31.9099998474121,Jobs/Development
Bangladesh,BGD,2015,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",32.4029998779297,Jobs/Development
Bangladesh,BGD,2016,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",32.8899993896484,Jobs/Development
Bangladesh,BGD,2000,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",87.0350036621094,Jobs/Development
Bangladesh,BGD,2001,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",86.8730010986328,Jobs/Development
Bangladesh,BGD,2002,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",86.7080001831055,Jobs/Development
Bangladesh,BGD,2003,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",86.5370025634766,Jobs/Development
Bangladesh,BGD,2004,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",86.3570022583008,Jobs/Development
Bangladesh,BGD,2005,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",86.1709976196289,Jobs/Development
Bangladesh,BGD,2006,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",85.9509963989258,Jobs/Development
Bangladesh,BGD,2007,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",85.3830032348633,Jobs/Development
Bangladesh,BGD,2008,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",84.8040008544922,Jobs/Development
Bangladesh,BGD,2009,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",84.2099990844727,Jobs/Development
Bangladesh,BGD,2010,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",83.5970001220703,Jobs/Development
Bangladesh,BGD,2011,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",82.9879989624023,Jobs/Development
Bangladesh,BGD,2012,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",82.370002746582,Jobs/Development
Bangladesh,BGD,2013,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",81.7419967651367,Jobs/Development
Bangladesh,BGD,2014,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",81.1039962768555,Jobs/Development
Bangladesh,BGD,2015,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",80.4580001831055,Jobs/Development
Bangladesh,BGD,2016,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",79.8050003051758,Jobs/Development
Bangladesh,BGD,2000,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",57.4749984741211,Jobs/Development
Bangladesh,BGD,2001,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",57.5369987487793,Jobs/Development
Bangladesh,BGD,2002,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",57.5859985351563,Jobs/Development
Bangladesh,BGD,2003,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",57.6150016784668,Jobs/Development
Bangladesh,BGD,2004,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",57.6220016479492,Jobs/Development
Bangladesh,BGD,2005,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",57.6129989624023,Jobs/Development
Bangladesh,BGD,2006,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",57.4830017089844,Jobs/Development
Bangladesh,BGD,2007,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",57.3549995422363,Jobs/Development
Bangladesh,BGD,2008,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",57.2280006408691,Jobs/Development
Bangladesh,BGD,2009,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",57.1049995422363,Jobs/Development
Bangladesh,BGD,2010,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",56.9869995117188,Jobs/Development
Bangladesh,BGD,2011,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",56.8839988708496,Jobs/Development
Bangladesh,BGD,2012,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",56.7900009155273,Jobs/Development
Bangladesh,BGD,2013,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",56.7019996643066,Jobs/Development
Bangladesh,BGD,2014,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",56.617000579834,Jobs/Development
Bangladesh,BGD,2015,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",56.5299987792969,Jobs/Development
Bangladesh,BGD,2016,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",56.435001373291,Jobs/Development
Bangladesh,BGD,2006,Labor force with advanced education (% of total working-age population with advanced education),41.6893005371094,Jobs/Development
Bangladesh,BGD,2010,Labor force with advanced education (% of total working-age population with advanced education),68.4460983276367,Jobs/Development
Bangladesh,BGD,2013,Labor force with advanced education (% of total working-age population with advanced education),54.6890983581543,Jobs/Development
Bangladesh,BGD,2016,Labor force with advanced education (% of total working-age population with advanced education),52.8800010681152,Jobs/Development
Bangladesh,BGD,2006,"Labor force with advanced education, female (% of female working-age population with advanced education)",83.9794998168945,Jobs/Development
Bangladesh,BGD,2010,"Labor force with advanced education, female (% of female working-age population with advanced education)",90.5608978271484,Jobs/Development
Bangladesh,BGD,2013,"Labor force with advanced education, female (% of female working-age population with advanced education)",91.027702331543,Jobs/Development
Bangladesh,BGD,2016,"Labor force with advanced education, female (% of female working-age population with advanced education)",88.6900024414063,Jobs/Development
Bangladesh,BGD,2006,"Labor force with advanced education, male (% of male working-age population with advanced education)",72.5837020874023,Jobs/Development
Bangladesh,BGD,2010,"Labor force with advanced education, male (% of male working-age population with advanced education)",85.8375015258789,Jobs/Development
Bangladesh,BGD,2013,"Labor force with advanced education, male (% of male working-age population with advanced education)",80.0941009521484,Jobs/Development
Bangladesh,BGD,2016,"Labor force with advanced education, male (% of male working-age population with advanced education)",77.5199966430664,Jobs/Development
Bangladesh,BGD,2006,Labor force with basic education (% of total working-age population with basic education),28.5414009094238,Jobs/Development
Bangladesh,BGD,2010,Labor force with basic education (% of total working-age population with basic education),39.4501991271973,Jobs/Development
Bangladesh,BGD,2013,Labor force with basic education (% of total working-age population with basic education),42.263599395752,Jobs/Development
Bangladesh,BGD,2016,Labor force with basic education (% of total working-age population with basic education),34.8600006103516,Jobs/Development
Bangladesh,BGD,2006,"Labor force with basic education, female (% of female working-age population with basic education)",91.4521026611328,Jobs/Development
Bangladesh,BGD,2010,"Labor force with basic education, female (% of female working-age population with basic education)",85.8403015136719,Jobs/Development
Bangladesh,BGD,2013,"Labor force with basic education, female (% of female working-age population with basic education)",86.1464996337891,Jobs/Development
Bangladesh,BGD,2016,"Labor force with basic education, female (% of female working-age population with basic education)",82.1999969482422,Jobs/Development
Bangladesh,BGD,2006,"Labor force with basic education, male (% of male working-age population with basic education)",61.0363998413086,Jobs/Development
Bangladesh,BGD,2010,"Labor force with basic education, male (% of male working-age population with basic education)",62.9056015014648,Jobs/Development
Bangladesh,BGD,2013,"Labor force with basic education, male (% of male working-age population with basic education)",63.4323997497559,Jobs/Development
Bangladesh,BGD,2016,"Labor force with basic education, male (% of male working-age population with basic education)",57.5299987792969,Jobs/Development
Bangladesh,BGD,2006,Labor force with intermediate education (% of total working-age population with intermediate education),20.3880996704102,Jobs/Development
Bangladesh,BGD,2010,Labor force with intermediate education (% of total working-age population with intermediate education),33.3983001708984,Jobs/Development
Bangladesh,BGD,2013,Labor force with intermediate education (% of total working-age population with intermediate education),31.6410007476807,Jobs/Development
Bangladesh,BGD,2016,Labor force with intermediate education (% of total working-age population with intermediate education),28.3500003814697,Jobs/Development
Bangladesh,BGD,2006,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",70.0811996459961,Jobs/Development
