Country,Country Code,Year,Series Name,Series Code,Value
Bhutan,BTN,2012,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,74.4906483285456
Bhutan,BTN,2013,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,71.1587911017686
Bhutan,BTN,2014,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,80.4350065941312
Bhutan,BTN,2015,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,85.8215665505864
Bhutan,BTN,2016,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,87.5411932085263
Bhutan,BTN,2006,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.0238823650228435
Bhutan,BTN,2007,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.0253975876909437
Bhutan,BTN,2008,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.0470524971432412
Bhutan,BTN,2009,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.0305084007060516
Bhutan,BTN,2010,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.0381952328105538
Bhutan,BTN,2011,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.0475730504874169
Bhutan,BTN,2012,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.165554557292981
Bhutan,BTN,2013,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.0474114344527041
Bhutan,BTN,2014,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.0560832972337397
Bhutan,BTN,2015,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.0876883477903482
Bhutan,BTN,2016,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.0859875116860687
Bhutan,BTN,2006,New businesses registered (number),IC.BUS.NREG,10.0
Bhutan,BTN,2007,New businesses registered (number),IC.BUS.NREG,11.0
Bhutan,BTN,2008,New businesses registered (number),IC.BUS.NREG,21.0
Bhutan,BTN,2009,New businesses registered (number),IC.BUS.NREG,14.0
Bhutan,BTN,2010,New businesses registered (number),IC.BUS.NREG,18.0
Bhutan,BTN,2011,New businesses registered (number),IC.BUS.NREG,23.0
Bhutan,BTN,2012,New businesses registered (number),IC.BUS.NREG,82.0
Bhutan,BTN,2013,New businesses registered (number),IC.BUS.NREG,24.0
Bhutan,BTN,2014,New businesses registered (number),IC.BUS.NREG,29.0
Bhutan,BTN,2015,New businesses registered (number),IC.BUS.NREG,47.0
Bhutan,BTN,2016,New businesses registered (number),IC.BUS.NREG,47.0
Bhutan,BTN,2009,Number of visits or required meetings with tax officials,IC.TAX.METG,2.1
Bhutan,BTN,2015,Number of visits or required meetings with tax officials,IC.TAX.METG,1.2
Bhutan,BTN,2000,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,14.0270004272461
Bhutan,BTN,2001,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,14.1359996795654
Bhutan,BTN,2002,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,14.96399974823
Bhutan,BTN,2003,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,14.9919996261597
Bhutan,BTN,2004,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,14.9130001068115
Bhutan,BTN,2005,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,14.7550001144409
Bhutan,BTN,2006,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,14.8800001144409
Bhutan,BTN,2007,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,23.4930000305176
Bhutan,BTN,2008,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,23.4559993743896
Bhutan,BTN,2009,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,23.2870006561279
Bhutan,BTN,2010,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,28.1180000305176
Bhutan,BTN,2011,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,34.3940010070801
Bhutan,BTN,2012,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,28.4720001220703
Bhutan,BTN,2013,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,29.1590003967285
Bhutan,BTN,2014,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,30.0659999847412
Bhutan,BTN,2015,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,35.8790016174316
Bhutan,BTN,2016,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,36.0750007629395
Bhutan,BTN,2000,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,13.8420000076294
Bhutan,BTN,2001,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,13.5799999237061
Bhutan,BTN,2002,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,13.0729999542236
Bhutan,BTN,2003,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,13.0229997634888
Bhutan,BTN,2004,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,13.2849998474121
Bhutan,BTN,2005,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,13.6110000610352
Bhutan,BTN,2006,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,13.3640003204346
Bhutan,BTN,2007,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,21.1089992523193
Bhutan,BTN,2008,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,21.3199996948242
Bhutan,BTN,2009,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,21.6149997711182
Bhutan,BTN,2010,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,26.6979999542236
Bhutan,BTN,2011,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,24.3980007171631
Bhutan,BTN,2012,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,30.9629993438721
Bhutan,BTN,2013,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,33.8930015563965
Bhutan,BTN,2014,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,33.8709983825684
Bhutan,BTN,2015,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,38.548999786377
Bhutan,BTN,2016,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,39.0289993286133
Bhutan,BTN,2000,"Own-account workers, total (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.ZS,13.918999671936
Bhutan,BTN,2001,"Own-account workers, total (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.ZS,13.8129997253418
Bhutan,BTN,2002,"Own-account workers, total (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.ZS,13.8739995956421
Bhutan,BTN,2003,"Own-account workers, total (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.ZS,13.8620004653931
Bhutan,BTN,2004,"Own-account workers, total (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.ZS,13.9799995422363
Bhutan,BTN,2005,"Own-account workers, total (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.ZS,14.0989999771118
Bhutan,BTN,2006,"Own-account workers, total (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.ZS,14.0129995346069
Bhutan,BTN,2007,"Own-account workers, total (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.ZS,22.128999710083
Bhutan,BTN,2008,"Own-account workers, total (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.ZS,22.2339992523193
Bhutan,BTN,2009,"Own-account workers, total (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.ZS,22.3239994049072
Bhutan,BTN,2010,"Own-account workers, total (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.ZS,27.2970008850098
Bhutan,BTN,2011,"Own-account workers, total (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.ZS,28.5370006561279
Bhutan,BTN,2012,"Own-account workers, total (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.ZS,29.8560009002686
Bhutan,BTN,2013,"Own-account workers, total (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.ZS,31.9969997406006
Bhutan,BTN,2014,"Own-account workers, total (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.ZS,32.3950004577637
Bhutan,BTN,2015,"Own-account workers, total (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.ZS,37.4949989318848
Bhutan,BTN,2016,"Own-account workers, total (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.ZS,37.8629989624023
Bhutan,BTN,2006,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,75022491.0343194
Bhutan,BTN,2007,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,60503403.6793541
Bhutan,BTN,2008,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,61007916.244212
Bhutan,BTN,2009,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,47650215.2113134
Bhutan,BTN,2010,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,70779765.6661513
Bhutan,BTN,2011,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,92283274.0490246
Bhutan,BTN,2012,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,73765182.3259175
Bhutan,BTN,2013,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,57949829.2888992
Bhutan,BTN,2014,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,52119521.9726357
Bhutan,BTN,2015,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,54958721.1717833
Bhutan,BTN,2016,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,52526250.4395012
Bhutan,BTN,2006,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,1231782.26220132
Bhutan,BTN,2007,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,1585883.38876728
Bhutan,BTN,2008,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,1922044.06245056
Bhutan,BTN,2009,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,3110790.64693218
Bhutan,BTN,2010,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,6722784.65172271
Bhutan,BTN,2011,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,9234992.77798485
Bhutan,BTN,2012,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,16907238.9617974
Bhutan,BTN,2013,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,9801264.25135763
Bhutan,BTN,2014,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,12482443.9802193
Bhutan,BTN,2015,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,17947299.717573
Bhutan,BTN,2016,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,32305055.9393897
Bhutan,BTN,2000,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,41.3581065055736
Bhutan,BTN,2001,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,40.1260176390773
Bhutan,BTN,2002,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,38.7964030283691
Bhutan,BTN,2003,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,37.4424558172958
Bhutan,BTN,2004,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,36.1445425609341
Bhutan,BTN,2005,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,34.9363957973864
Bhutan,BTN,2006,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,33.9539560982286
Bhutan,BTN,2007,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,33.0416124420998
Bhutan,BTN,2008,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,32.1934517440616
Bhutan,BTN,2009,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,31.3762320528289
Bhutan,BTN,2010,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,30.5719441317903
Bhutan,BTN,2011,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,29.9293729996894
Bhutan,BTN,2012,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,29.2514811406078
Bhutan,BTN,2013,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,28.577666050949
Bhutan,BTN,2014,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,27.9596315529179
Bhutan,BTN,2015,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,27.4178103242882
Bhutan,BTN,2016,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,26.9365038576523
Bhutan,BTN,2000,"Population ages 0-14, total",SP.POP.0014.TO,237154.0
Bhutan,BTN,2001,"Population ages 0-14, total",SP.POP.0014.TO,236583.0
Bhutan,BTN,2002,"Population ages 0-14, total",SP.POP.0014.TO,235261.0
Bhutan,BTN,2003,"Population ages 0-14, total",SP.POP.0014.TO,233429.0
Bhutan,BTN,2004,"Population ages 0-14, total",SP.POP.0014.TO,231427.0
Bhutan,BTN,2005,"Population ages 0-14, total",SP.POP.0014.TO,229406.0
Bhutan,BTN,2006,"Population ages 0-14, total",SP.POP.0014.TO,228248.0
Bhutan,BTN,2007,"Population ages 0-14, total",SP.POP.0014.TO,226982.0
Bhutan,BTN,2008,"Population ages 0-14, total",SP.POP.0014.TO,225660.0
Bhutan,BTN,2009,"Population ages 0-14, total",SP.POP.0014.TO,224170.0
Bhutan,BTN,2010,"Population ages 0-14, total",SP.POP.0014.TO,222454.0
Bhutan,BTN,2011,"Population ages 0-14, total",SP.POP.0014.TO,221630.0
Bhutan,BTN,2012,"Population ages 0-14, total",SP.POP.0014.TO,220254.0
Bhutan,BTN,2013,"Population ages 0-14, total",SP.POP.0014.TO,218608.0
Bhutan,BTN,2014,"Population ages 0-14, total",SP.POP.0014.TO,217092.0
Bhutan,BTN,2015,"Population ages 0-14, total",SP.POP.0014.TO,215884.0
Bhutan,BTN,2016,"Population ages 0-14, total",SP.POP.0014.TO,214890.0
Bhutan,BTN,2000,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,55.1224590872944
Bhutan,BTN,2001,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,56.2969810040705
Bhutan,BTN,2002,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,57.5721595846959
Bhutan,BTN,2003,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,58.8719896572853
Bhutan,BTN,2004,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,60.1177293754939
Bhutan,BTN,2005,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,61.275373530966
Bhutan,BTN,2006,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,62.1797961405951
Bhutan,BTN,2007,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,63.0179719866425
Bhutan,BTN,2008,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,63.7929952207718
Bhutan,BTN,2009,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,64.5328346802751
Bhutan,BTN,2010,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,65.2547066479212
Bhutan,BTN,2011,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,65.8022173907172
Bhutan,BTN,2012,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,66.3771453463432
Bhutan,BTN,2013,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,66.9439357039117
Bhutan,BTN,2014,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,67.4589927464557
Bhutan,BTN,2015,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,67.9026551145182
Bhutan,BTN,2016,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,68.2766228149894
Bhutan,BTN,2000,"Population ages 15-64, total",SP.POP.1564.TO,316081.0
Bhutan,BTN,2001,"Population ages 15-64, total",SP.POP.1564.TO,331927.0
Bhutan,BTN,2002,"Population ages 15-64, total",SP.POP.1564.TO,349117.0
Bhutan,BTN,2003,"Population ages 15-64, total",SP.POP.1564.TO,367028.0
Bhutan,BTN,2004,"Population ages 15-64, total",SP.POP.1564.TO,384923.0
Bhutan,BTN,2005,"Population ages 15-64, total",SP.POP.1564.TO,402358.0
Bhutan,BTN,2006,"Population ages 15-64, total",SP.POP.1564.TO,417990.0
Bhutan,BTN,2007,"Population ages 15-64, total",SP.POP.1564.TO,432907.0
Bhutan,BTN,2008,"Population ages 15-64, total",SP.POP.1564.TO,447157.0
Bhutan,BTN,2009,"Population ages 15-64, total",SP.POP.1564.TO,461060.0
Bhutan,BTN,2010,"Population ages 15-64, total",SP.POP.1564.TO,474820.0
Bhutan,BTN,2011,"Population ages 15-64, total",SP.POP.1564.TO,487272.0
Bhutan,BTN,2012,"Population ages 15-64, total",SP.POP.1564.TO,499798.0
Bhutan,BTN,2013,"Population ages 15-64, total",SP.POP.1564.TO,512095.0
Bhutan,BTN,2014,"Population ages 15-64, total",SP.POP.1564.TO,523784.0
Bhutan,BTN,2015,"Population ages 15-64, total",SP.POP.1564.TO,534656.0
Bhutan,BTN,2016,"Population ages 15-64, total",SP.POP.1564.TO,544687.0
Bhutan,BTN,2000,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.51943440713199
Bhutan,BTN,2001,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.5770013568521
Bhutan,BTN,2002,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.63143738693501
Bhutan,BTN,2003,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.68555452541889
Bhutan,BTN,2004,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.73772806357199
Bhutan,BTN,2005,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.78823067164759
Bhutan,BTN,2006,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.86624776117627
Bhutan,BTN,2007,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.94041557125763
Bhutan,BTN,2008,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.01355303516656
Bhutan,BTN,2009,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.09093326689602
Bhutan,BTN,2010,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.17334922028858
Bhutan,BTN,2011,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.26840960959339
Bhutan,BTN,2012,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.37137351304905
Bhutan,BTN,2013,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.47839824513929
Bhutan,BTN,2014,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.58137570062644
Bhutan,BTN,2015,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.67953456119362
Bhutan,BTN,2016,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,4.78687332735831
Bhutan,BTN,2000,"Population ages 65 and above, total",SP.POP.65UP.TO,20181.0
Bhutan,BTN,2001,"Population ages 65 and above, total",SP.POP.65UP.TO,21090.0
Bhutan,BTN,2002,"Population ages 65 and above, total",SP.POP.65UP.TO,22021.0
Bhutan,BTN,2003,"Population ages 65 and above, total",SP.POP.65UP.TO,22977.0
Bhutan,BTN,2004,"Population ages 65 and above, total",SP.POP.65UP.TO,23932.0
Bhutan,BTN,2005,"Population ages 65 and above, total",SP.POP.65UP.TO,24875.0
Bhutan,BTN,2006,"Population ages 65 and above, total",SP.POP.65UP.TO,25990.0
Bhutan,BTN,2007,"Population ages 65 and above, total",SP.POP.65UP.TO,27069.0
Bhutan,BTN,2008,"Population ages 65 and above, total",SP.POP.65UP.TO,28133.0
Bhutan,BTN,2009,"Population ages 65 and above, total",SP.POP.65UP.TO,29228.0
Bhutan,BTN,2010,"Population ages 65 and above, total",SP.POP.65UP.TO,30367.0
Bhutan,BTN,2011,"Population ages 65 and above, total",SP.POP.65UP.TO,31608.0
Bhutan,BTN,2012,"Population ages 65 and above, total",SP.POP.65UP.TO,32915.0
Bhutan,BTN,2013,"Population ages 65 and above, total",SP.POP.65UP.TO,34258.0
Bhutan,BTN,2014,"Population ages 65 and above, total",SP.POP.65UP.TO,35572.0
Bhutan,BTN,2015,"Population ages 65 and above, total",SP.POP.65UP.TO,36846.0
Bhutan,BTN,2016,"Population ages 65 and above, total",SP.POP.65UP.TO,38188.0
Bhutan,BTN,2000,Population density (people per sq. km of land area),EN.POP.DNST,14.4074371859296
Bhutan,BTN,2001,Population density (people per sq. km of land area),EN.POP.DNST,14.8140703517588
Bhutan,BTN,2002,Population density (people per sq. km of land area),EN.POP.DNST,15.2361557788945
Bhutan,BTN,2003,Population density (people per sq. km of land area),EN.POP.DNST,15.6641708542714
Bhutan,BTN,2004,Population density (people per sq. km of land area),EN.POP.DNST,16.7978067528924
Bhutan,BTN,2005,Population density (people per sq. km of land area),EN.POP.DNST,17.2269328646011
Bhutan,BTN,2006,Population density (people per sq. km of land area),EN.POP.DNST,17.6359104861348
Bhutan,BTN,2007,Population density (people per sq. km of land area),EN.POP.DNST,18.0223522312879
Bhutan,BTN,2008,Population density (people per sq. km of land area),EN.POP.DNST,18.3894325366634
Bhutan,BTN,2009,Population density (people per sq. km of land area),EN.POP.DNST,18.7438150956266
Bhutan,BTN,2010,Population density (people per sq. km of land area),EN.POP.DNST,19.089671275284
Bhutan,BTN,2011,Population density (people per sq. km of land area),EN.POP.DNST,19.4272896607813
Bhutan,BTN,2012,Population density (people per sq. km of land area),EN.POP.DNST,19.7540992208201
Bhutan,BTN,2013,Population density (people per sq. km of land area),EN.POP.DNST,20.0687619697248
Bhutan,BTN,2014,Population density (people per sq. km of land area),EN.POP.DNST,20.3701235669124
Bhutan,BTN,2015,Population density (people per sq. km of land area),EN.POP.DNST,20.6570821418265
Bhutan,BTN,2016,Population density (people per sq. km of land area),EN.POP.DNST,20.9293753443345
Bhutan,BTN,2000,Population growth (annual %),SP.POP.GROW,2.80718263873439
Bhutan,BTN,2001,Population growth (annual %),SP.POP.GROW,2.78328840830351
Bhutan,BTN,2002,Population growth (annual %),SP.POP.GROW,2.80938443751583
Bhutan,BTN,2003,Population growth (annual %),SP.POP.GROW,2.77047202171514
Bhutan,BTN,2004,Population growth (annual %),SP.POP.GROW,2.66657988395922
Bhutan,BTN,2005,Population growth (annual %),SP.POP.GROW,2.52256958896237
Bhutan,BTN,2006,Population growth (annual %),SP.POP.GROW,2.34631684964007
Bhutan,BTN,2007,Population growth (annual %),SP.POP.GROW,2.16755862892745
Bhutan,BTN,2008,Population growth (annual %),SP.POP.GROW,2.01634028322176
Bhutan,BTN,2009,Population growth (annual %),SP.POP.GROW,1.90876554623359
Bhutan,BTN,2010,Population growth (annual %),SP.POP.GROW,1.82835814221659
Bhutan,BTN,2011,Population growth (annual %),SP.POP.GROW,1.75313433065499
Bhutan,BTN,2012,Population growth (annual %),SP.POP.GROW,1.66822641327716
Bhutan,BTN,2013,Population growth (annual %),SP.POP.GROW,1.58034499964665
Bhutan,BTN,2014,Population growth (annual %),SP.POP.GROW,1.49048210511718
Bhutan,BTN,2015,Population growth (annual %),SP.POP.GROW,1.39889251300037
Bhutan,BTN,2016,Population growth (annual %),SP.POP.GROW,1.30954695486792
Bhutan,BTN,2000,"Population, total",SP.POP.TOTL,573416.0
Bhutan,BTN,2001,"Population, total",SP.POP.TOTL,589600.0
Bhutan,BTN,2002,"Population, total",SP.POP.TOTL,606399.0
Bhutan,BTN,2003,"Population, total",SP.POP.TOTL,623434.0
Bhutan,BTN,2004,"Population, total",SP.POP.TOTL,640282.0
Bhutan,BTN,2005,"Population, total",SP.POP.TOTL,656639.0
Bhutan,BTN,2006,"Population, total",SP.POP.TOTL,672228.0
Bhutan,BTN,2007,"Population, total",SP.POP.TOTL,686958.0
Bhutan,BTN,2008,"Population, total",SP.POP.TOTL,700950.0
Bhutan,BTN,2009,"Population, total",SP.POP.TOTL,714458.0
Bhutan,BTN,2010,"Population, total",SP.POP.TOTL,727641.0
Bhutan,BTN,2011,"Population, total",SP.POP.TOTL,740510.0
Bhutan,BTN,2012,"Population, total",SP.POP.TOTL,752967.0
Bhutan,BTN,2013,"Population, total",SP.POP.TOTL,764961.0
Bhutan,BTN,2014,"Population, total",SP.POP.TOTL,776448.0
Bhutan,BTN,2015,"Population, total",SP.POP.TOTL,787386.0
Bhutan,BTN,2016,"Population, total",SP.POP.TOTL,797765.0
Bhutan,BTN,2003,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,17.6
Bhutan,BTN,2007,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,8.0
Bhutan,BTN,2012,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2.2
Bhutan,BTN,2000,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,46.0519714355469
Bhutan,BTN,2001,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,46.9275817871094
Bhutan,BTN,2006,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,71.5547027587891
Bhutan,BTN,2008,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,81.4131698608398
Bhutan,BTN,2009,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,84.4275207519531
Bhutan,BTN,2010,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,92.6787109375
Bhutan,BTN,2011,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,91.1855697631836
Bhutan,BTN,2012,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,99.9591217041016
Bhutan,BTN,2013,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,97.5848693847656
Bhutan,BTN,2014,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,100.560150146484
Bhutan,BTN,2016,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,102.70231628418
Bhutan,BTN,2000,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,52.8758316040039
Bhutan,BTN,2001,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,53.9126091003418
Bhutan,BTN,2006,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,71.1858062744141
