Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Bangladesh,BGD,Informal payments to public officials (% of firms),IC.FRM.CORR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.1,..,..,..,..,..,48.5,..,..,..
Bangladesh,BGD,International migrant stock (% of population),SM.POP.TOTL.ZS,0.831846493011869,..,..,..,..,0.789287019240285,..,..,..,..,0.752473673994172,..,..,..,..,0.816273820343876,..,..,..,..,0.887465112122783,..,..,..,..,0.883753735396142,..
Bangladesh,BGD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,23.1110000610352,23.193000793457,23.3570003509521,23.6009998321533,23.9209995269775,24.3150005340576,24.7029991149902,25.1709995269775,25.6840000152588,26.1900005340576,26.6580009460449,26.9790000915527,27.2759990692139,27.5450000762939,27.7900009155273,28.0270004272461,28.1070003509521,28.568000793457,29.0389995574951,29.5160007476807,29.9990005493164,30.4669990539551,30.9409999847412,31.4220008850098,31.9099998474121,32.4029998779297,32.8899993896484
Bangladesh,BGD,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,88.2409973144531,88.120002746582,88.0080032348633,87.9089965820313,87.8259963989258,87.7610015869141,87.5950012207031,87.4520034790039,87.3209991455078,87.1859970092773,87.0350036621094,86.8730010986328,86.7080001831055,86.5370025634766,86.3570022583008,86.1709976196289,85.9509963989258,85.3830032348633,84.8040008544922,84.2099990844727,83.5970001220703,82.9879989624023,82.370002746582,81.7419967651367,81.1039962768555,80.4580001831055,79.8050003051758
Bangladesh,BGD,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,56.4799995422363,56.4480018615723,56.4539985656738,56.5009994506836,56.5950012207031,56.7389984130859,56.8310012817383,56.9790000915527,57.1570014953613,57.3300018310547,57.4749984741211,57.5369987487793,57.5859985351563,57.6150016784668,57.6220016479492,57.6129989624023,57.4830017089844,57.3549995422363,57.2280006408691,57.1049995422363,56.9869995117188,56.8839988708496,56.7900009155273,56.7019996643066,56.617000579834,56.5299987792969,56.435001373291
Bangladesh,BGD,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.6893005371094,..,..,..,68.4460983276367,..,..,54.6890983581543,..,..,52.8800010681152
Bangladesh,BGD,"Labor force with advanced education, female (% of female working-age population with advanced education)",SL.TLF.ADVN.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.9794998168945,..,..,..,90.5608978271484,..,..,91.027702331543,..,..,88.6900024414063
Bangladesh,BGD,"Labor force with advanced education, male (% of male working-age population with advanced education)",SL.TLF.ADVN.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.5837020874023,..,..,..,85.8375015258789,..,..,80.0941009521484,..,..,77.5199966430664
Bangladesh,BGD,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.5414009094238,..,..,..,39.4501991271973,..,..,42.263599395752,..,..,34.8600006103516
Bangladesh,BGD,"Labor force with basic education, female (% of female working-age population with basic education)",SL.TLF.BASC.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.4521026611328,..,..,..,85.8403015136719,..,..,86.1464996337891,..,..,82.1999969482422
Bangladesh,BGD,"Labor force with basic education, male (% of male working-age population with basic education)",SL.TLF.BASC.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.0363998413086,..,..,..,62.9056015014648,..,..,63.4323997497559,..,..,57.5299987792969
Bangladesh,BGD,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.3880996704102,..,..,..,33.3983001708984,..,..,31.6410007476807,..,..,28.3500003814697
Bangladesh,BGD,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.0811996459961,..,..,..,62.3194999694824,..,..,75.0683975219727,..,..,69.3899993896484
Bangladesh,BGD,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.6707000732422,..,..,..,49.2492980957031,..,..,55.809700012207,..,..,51.310001373291
Bangladesh,BGD,"Labor force, total",SL.TLF.TOTL.IN,34585841,35621946,36723431,37894393,39138880,40461698,41775968,43172218,44628349,46112850,47598773,48946794,50303954,51642722,52935998,54175076,55153622,56091457,57004748,57920440,58860664,59932582,61016510,62111483,63214859,64315695,65383994
Bangladesh,BGD,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,58.784,59.428,60.092,60.773,61.467,62.172,62.883,63.596,64.303,65,65.677,66.326,66.947,67.54,68.109,68.664,69.218,69.781,70.355,70.939,71.521,72.085,72.617,73.104,73.545,73.939,74.294
Bangladesh,BGD,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,58.051,58.671,59.341,60.059,60.813,61.587,62.355,63.094,63.786,64.419,64.99,65.503,65.976,66.422,66.847,67.253,67.641,68.01,68.361,68.698,69.024,69.343,69.657,69.968,70.278,70.586,70.891
Bangladesh,BGD,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2.92514433599627,2.68571555418796,2.56435355053755,2.39223191260531,2.2419719954707,2.1018913178465,1.96712722007157,1.84001452188103,1.7255334366461,1.60516546085405,1.49151872260089,1.38640262202846,1.27110505860461,1.1685772990499,1.07447737985215,0.989249648400072,0.909031305272554,0.834152114294974,0.765080453846838,0.702897848307395,0.64349646928125,0.589827300908564,0.54300019858952,0.498856506941174,0.458409570658519,0.421170638324937,..
Bangladesh,BGD,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,25.8389797210693,..,..,..,..,..,..,..,..,..,40.8233489990234,..,..,..,..,..,43.7408485412598,..,..,..,46.7432098388672,..,..,..,..,69.8972091674805
Bangladesh,BGD,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,44.314281463623,..,..,..,..,..,..,..,..,..,53.8960914611816,..,..,..,..,..,49.8323287963867,..,..,..,47.4498481750488,..,..,..,..,75.6188507080078
Bangladesh,BGD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,35.3193016052246,..,..,..,..,..,..,..,..,..,47.4855003356934,..,..,..,..,..,46.6636009216309,..,..,..,47.0773086547852,..,..,..,..,72.7587203979492
Bangladesh,BGD,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..,37.9897499084473,..,..,..,..,..,..,..,..,..,60.2562294006348,..,..,..,..,..,67.4885711669922,..,..,..,72.6500930786133,..,..,..,..,93.5353164672852
Bangladesh,BGD,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,51.7367286682129,..,..,..,..,..,..,..,..,..,67.1638107299805,..,..,..,..,..,54.2743301391602,..,..,..,55.7539291381836,..,..,..,..,90.9053497314453
Bangladesh,BGD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,44.6808280944824,..,..,..,..,..,..,..,..,..,63.622730255127,..,..,..,..,..,61.8728103637695,..,..,..,65.7146301269531,..,..,..,..,92.2426528930664
Bangladesh,BGD,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,13.2392185483245,13.9871226949763,14.3974636880063,15.4125383554188,15.8694546558521,15.9000068464472,14.0026451377167,14.1197806636013,14.8598311637206,14.3890950793257,14.035315753916,14.1783570229665,14.3174375493986,14.1454615609431,14.44207318664,14.743998758061,15.3075621798679,15.9340729924007,16.124366972693,16.4801860604835,16.1212283592006,15.9967342498947,15.9142206705617,16.4420194734025,16.6127076619157,16.7886746700856,17.0302488303033
Bangladesh,BGD,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,7.85626390828078,6.27029122437128,7.36565243854076,8.74064582056697,8.17847588636332,10.7834600488682,6.17543613420209,4.71790939876047,8.86963525205316,3.48370348616942,4.69956695702281,6.53223286869118,5.13865312828958,6.67085380721912,6.98222536245436,7.85679483174187,10.8106626214904,10.5351156989566,7.33129247943371,6.69340141424387,6.64676572890018,10.0133854179865,9.95521624820643,10.3068902017116,8.76675702132006,10.31057686857,11.6908152010428
Bangladesh,BGD,"Manufacturing, value added (constant 2005 US$)",NV.IND.MANF.KD,4621184203.14807,4910945910.7001,5272669117.927,5733534450.81541,6202450183.31168,6871288920.88005,7295620979.7855,7639821767.68874,8317446092.38969,8607201251.87053,9011702437.82789,9600367826.50033,10093697428.1441,10767033227.3186,11518811752.1004,12423821158.5175,13766918548.6621,15217279345.9448,16332902602.2085,17426129335.9717,18584403328.5489,20445331261.4697,22480708201.2111,24797770112.0771,26971730364.5084,29752671356.5245,33231001182.1894
Bangladesh,BGD,Market capitalization of listed companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,1.39930269483832,3.02025598095213,5.07704996083504,15.8952432273629,5.74225240190444,4.06033387402894,3.04578241191292,4.10752995306577,1.81195893415529,27.2129921496854,..,..,4.75154112600132,5.36112381627573,10.9691657816474,12.7915600712093,20.4228932916052,36.100974188099,37.0804526859059,..,..,..,..,31.8042467185294
Bangladesh,BGD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0.000224775799177317,0.000439772539439879,0.000950231070977467,0.00210602804954736,0.00329843465774143,0.0209923503875188,0.0593129355620709,0.115477297391962,0.21203630064507,0.387749617544656,0.786965410644737,0.981880167589465,1.96844485715828,6.27478973336473,13.1603808772115,23.3588344250173,29.9988278683789,34.1360637249052,44.6429759407979,54.8162235859633,62.4040576944585,73.9684713634258,79.5871327448321,81.4981401529021,83.4492446712385
Bangladesh,BGD,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0636763492839334,0.0875585664318139,0.0799282662917462,0.0846799833757763,0.0909071482590611,0.100688286545743,0.0918296448908775,..,..,..,..
Bangladesh,BGD,New businesses registered (number),IC.BUS.NREG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5707,7992,7425,8007,8755,9884,9193,..,..,..,..
Bangladesh,BGD,Number of visits or required meetings with tax officials,IC.TAX.METG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.1,..,..,..,..,..,3.2,..,..,..
Bangladesh,BGD,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,..,25.0809993743896,25.6529998779297,25.7029991149902,26.3530006408691,25.9029998779297,26.0930004119873,26.1450004577637,26.0820007324219,23.7399997711182,23.7049999237061,23.5610008239746,22.75,22.9389991760254,22.5750007629395,22.8939990997314,23.3369998931885,23.6219997406006,23.6599998474121,24.7110004425049,25.1019992828369,30.746000289917,30.9090003967285,31.5349998474121,32.1030006408691,32.4690017700195,33.2239990234375
Bangladesh,BGD,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,..,52.5940017700195,52.1860008239746,52.076000213623,51.6209983825684,51.8790016174316,51.7159996032715,51.6479988098145,51.5999984741211,49.148998260498,49.109001159668,49.0789985656738,49.6230010986328,49.4690017700195,49.6660003662109,49.2869987487793,48.8320007324219,48.4020004272461,48.1209983825684,47.2400016784668,46.8639984130859,50.7910003662109,50.375,49.689998626709,49.076000213623,48.5699996948242,47.7700004577637
Bangladesh,BGD,"Own-account workers, total (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.ZS,..,47.1199989318848,46.8530006408691,46.7050018310547,46.3959999084473,46.4140014648438,46.234001159668,46.1049995422363,45.9599990844727,43.4440002441406,43.3209991455078,43.2070007324219,43.3819999694824,43.2690010070801,43.3600006103516,43.1599998474121,42.875,42.4269981384277,42.1100006103516,41.6129989624023,41.2220001220703,45.5229988098145,45.1940002441406,44.8219985961914,44.4500007629395,44.109001159668,43.6720008850098
Bangladesh,BGD,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,..,..,..,..,..,..,790506.627107363,1714249.52766601,2557265.56639443,3704857.23006327,4378216.6851099,3699706.70815673,5734840.98605732,7068562.16197178,7743207.69949113,4963747.06126158,3322209.50838785,2809832.24204278,14330657.1150535,7791556.3682341,9418584.30684694,11612731.7063982,11741740.2571771,19553597.1403801,32521361.4348432,32102746.7155943,41124317.5239393
Bangladesh,BGD,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,778865574.364142,769365706.786877,911759971.095748,1007375042.59216,1150881238.78396,1201664266.51586,1344661208.65883,1525825321.90457,1599665557.72545,1796671303.95157,1958106581.12325,2094137426.90058,2847658312.67135,3179970788.99385,3572205811.85125,4630057553.50533,5417662349.65995,6553125797.28323,8925333246.17883,10507631662.1365,10836030645.6675,12053855504.6773,14101727141.7058,13845786126.7342,14963574984.0944,15271417295.8019,13518741980.8852
Bangladesh,BGD,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,42.3332356016004,41.9596620289901,41.5131707199707,41.0101992135301,40.4762243105482,39.9259963646081,39.3837443821989,38.8245381844394,38.251055285864,37.6623602082408,37.0605702516429,36.5655636880238,36.0512002477997,35.5238072815672,34.9873926356444,34.440487910638,33.9966812779516,33.5343769832199,33.0604851232493,32.585714765403,32.114039029951,31.5457167072106,31.0059845542701,30.4821350325667,29.9562130561561,29.4218023094488,28.9008537261012
Bangladesh,BGD,"Population ages 0-14, total",SP.POP.0014.TO,44953088,45621663,46171753,46626603,47026195,47394901,47760527,48085992,48367681,48595627,48764759,49037039,49246180,49384842,49439806,49398371,49420297,49342211,49195924,49026742,48861222,48552617,48284706,48031094,47751785,47428206,47094392
Bangladesh,BGD,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,54.544091448123,54.863344882458,55.2586361154757,55.7128242747476,56.2002082469263,56.7050705935969,57.1508005981217,57.6174586596029,58.1005301271555,58.5988538095468,59.1087652211949,59.5113810478128,59.939418890246,60.3838960114524,60.8372971654744,61.2990365318328,61.6377947928624,62.0016410175859,62.3865637400431,62.7855679996401,63.1964275411892,63.6645794208682,64.1144791971373,64.5630785333663,65.0354264616293,65.5400287316039,66.0216686480326
Bangladesh,BGD,"Population ages 15-64, total",SP.POP.1564.TO,57919630,59651506,61459726,63342773,65294676,67312815,69306573,71361896,73466938,75609920,77776048,79809023,81877646,83945089,85967657,87921883,89601632,91228713,92834834,94463843,96152797,97987374,99843589,101732877,103669903,105651107,107583339
Bangladesh,BGD,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,3.12267295027655,3.17699308855193,3.22819316455356,3.27697651172228,3.32356744252546,3.36893304179503,3.46545501967949,3.55800315595766,3.6484145869805,3.73878598221242,3.83066452716213,3.92305526416337,4.00938086195436,4.09229670698037,4.17531019888125,4.26047555752918,4.36552392918596,4.46398199919422,4.5529511367076,4.62871723495685,4.6895334288598,4.78970387192113,4.87953624859259,4.95478643406694,5.00836048221464,5.03816895894728,5.07747762586624
Bangladesh,BGD,"Population ages 65 and above, total",SP.POP.65UP.TO,3315924,3454263,3590459,3725763,3861396,3999155,4202545,4406752,4613346,4824144,5040436,5261098,5476841,5689070,5900026,6110847,6346075,6568267,6775056,6964123,7135083,7371925,7598758,7807321,7983591,8121573,8273829
Bangladesh,BGD,Population density (people per sq. km of land area),EN.POP.DNST,815.768932933856,835.272582008143,854.436029807175,873.435807021587,892.542575094108,911.937243604517,931.625144042406,951.483752016594,971.406353230391,991.239847891219,1010.84153798878,1030.24629330875,1049.40206652839,1067.98034109242,1085.56110470923,1101.87524775294,1116.75504340478,1130.36176538373,1143.16519935469,1155.83243450872,1168.84921256818,1182.39161097027,1196.33596834908,1210.50389490666,1224.59306291772,1238.38738572636,1251.83652147192
Bangladesh,BGD,Population growth (annual %),SP.POP.GROW,2.46872372653355,2.36269726582491,2.2683519937104,2.19930004529809,2.16395782147791,2.14969601668274,2.13593519464584,2.10920825963688,2.07222597603633,2.02116610000198,1.95819376686796,1.90147035149256,1.84226481418774,1.75487916356588,1.63276673635881,1.4916498501316,1.34136983681035,1.2110530460863,1.12631778923329,1.10199011584237,1.11988788804906,1.15194904928732,1.17243498017455,1.17731889208496,1.15718802793056,1.12014425853279,1.08016523912062
Bangladesh,BGD,"Population, total",SP.POP.TOTL,106188642,108727432,111221938,113695139,116182267,118706871,121269645,123854640,126447965,129029691,131581243,134107160,136600667,139019001,141307489,143431101,145368004,147139191,148805814,150454708,152149102,153911916,155727053,157571292,159405279,161200886,162951560
Bangladesh,BGD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,44.2,..,..,..,35.7,..,..,..,..,34.8,..,..,..,..,25.7,..,..,..,..,19.6,..,..,..,..,..,14.8
Bangladesh,BGD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Bangladesh,BGD,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.7647476196289,..,..,60.0657196044922,66.3230514526367,69.4033889770508,78.3482971191406,..,96.707763671875,..,106.638092041016,..
Bangladesh,BGD,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.8570404052734,..,..,54.3837013244629,60.5028610229492,61.9088287353516,68.4712600708008,..,85.8173217773438,..,89.8599395751953,..
Bangladesh,BGD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.2616729736328,..,..,57.1679306030273,63.3550987243652,65.580078125,73.308349609375,..,91.1505966186523,..,98.0720367431641,..
Bangladesh,BGD,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0
Bangladesh,BGD,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8,0.9,0.9,0.9
Bangladesh,BGD,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bangladesh,BGD,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bangladesh,BGD,Rural population,SP.RUR.TOTL,85151610,86702516,88299097,89857816,91402913,92955789,94512711,96064136,97595068,99092222,100541228,101792699,102783806,103667859,104406451,104978657,105367090,105591498,105699746,105756119,105801443,105852920,105905297,105947785,105948719,105896086,105783264
Bangladesh,BGD,Rural population (% of total population),SP.RUR.TOTL.ZS,80.189,79.743,79.39,79.034,78.672,78.307,77.936,77.562,77.182,76.798,76.41,75.904,75.244,74.571,73.886,73.191,72.483,71.763,71.032,70.291,69.538,68.775,68.007,67.238,66.465,65.692,64.917
Bangladesh,BGD,"School enrollment, primary (% gross)",SE.PRM.ENRR,80.8905410766602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.4708099365234,99.1819305419922,98.35791015625,96.274299621582,99.4560928344727,102.30419921875,111.460273742676,..,120.229568481445,..,120.008529663086,118.573509216309
Bangladesh,BGD,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,73.8694534301758,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100.754203796387,101.981758117676,101.905776977539,99.2609024047852,101.86018371582,105.496810913086,114.727256774902,..,122.892997741699,..,124.70645904541,122.111976623535
Bangladesh,BGD,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,87.6460723876953,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.2780609130859,96.4949111938477,94.9524688720703,93.4063873291016,97.1472778320313,99.2395401000977,108.323600769043,..,117.673446655273,..,115.504203796387,115.182312011719
Bangladesh,BGD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,20.3737201690674,..,..,..,..,..,..,..,43.557071685791,46.6189384460449,48.0099906921387,49.2556610107422,50.389461517334,50.1591491699219,46.727970123291,45.4167289733887,45.999870300293,46.7748107910156,44.7984886169434,48.4464797973633,50.0272216796875,50.7813491821289,53.4472808837891,58.2127685546875,..,63.4152488708496,68.9809722900391
Bangladesh,BGD,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.509930014610291,..,..,..,..,..,..,..,0.939760029315948,0.990530014038086,1.02889001369476,1.08136999607086,1.10017001628876,1.09976994991302,1.02595996856689,1.06568002700806,1.0566600561142,1.05335998535156,1.1254700422287,1.07872998714447,1.12296998500824,1.1521600484848,1.13783001899719,1.08273994922638,..,1.12887001037598,1.10482001304626
Bangladesh,BGD,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,13.6695003509521,..,..,..,..,..,..,..,42.1778297424316,46.392578125,48.7078514099121,51.2226905822754,52.8457717895508,52.5954895019531,47.3396911621094,46.8917007446289,47.2929496765137,48.0145797729492,47.4977493286133,50.3191795349121,52.9874992370605,54.449649810791,56.9692993164063,60.5773315429688,..,67.3466186523438,72.4972915649414
Bangladesh,BGD,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,26.8065795898438,..,..,..,..,..,..,..,44.8814888000488,46.8361511230469,47.3403511047363,47.3684005737305,48.0340003967285,47.824161529541,46.1417007446289,44.0017204284668,44.7571411132813,45.5824813842773,42.2026901245117,46.6467704772949,47.1850204467773,47.2586898803711,50.0683097839355,55.9479484558105,..,59.6583290100098,65.6191635131836
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,4.08641004562378,..,..,..,..,..,..,..,..,5.44358015060425,5.43240022659302,6.41120004653931,6.1142201423645,6.15888977050781,5.67476987838745,6.21206998825073,7.09446001052856,7.64955997467041,8.5803804397583,10.486909866333,..,13.2474403381348,13.3628702163696,..,13.4381198883057,..,17.33251953125
Bangladesh,BGD,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.194199994206429,..,..,..,..,..,..,..,..,0.490200012922287,0.49142000079155,0.527809977531433,0.486519992351532,0.487639993429184,0.477800011634827,0.521449983119965,0.55460000038147,0.552770018577576,0.552779972553253,0.598819971084595,..,0.693250000476837,0.722079992294312,..,0.73743999004364,..,0.701279997825623
Bangladesh,BGD,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,1.31571996212006,..,..,..,..,..,..,..,..,3.56397008895874,3.56225991249084,4.40820980072021,3.97967004776001,4.01383018493652,3.64642000198364,4.23368978500366,5.03497982025146,5.42227983474731,6.09112977981567,7.83536005020142,..,10.8276500701904,11.1860399246216,..,11.3822402954102,..,14.2425003051758
Bangladesh,BGD,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,6.77498006820679,..,..,..,..,..,..,..,..,7.27037000656128,7.24890995025635,8.35192966461182,8.17988014221191,8.23114967346191,7.63175010681152,8.11907958984375,9.07863998413086,9.80924987792969,11.0191698074341,13.0846900939941,..,15.6187000274658,15.4913196563721,..,15.4348602294922,..,20.3093795776367
Bangladesh,BGD,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,..,84.9280014038086,84.5439987182617,84.2969970703125,83.9229965209961,83.9390029907227,83.7180023193359,83.5619964599609,83.3369979858398,85.2939987182617,85.1110000610352,84.8779983520508,85.1050033569336,84.927001953125,84.8880004882813,84.4280014038086,83.9219970703125,83.3349990844727,82.8379974365234,81.9940032958984,81.5490036010742,75.2389984130859,74.6039962768555,73.7460021972656,72.9909973144531,72.3310012817383,71.3560028076172
Bangladesh,BGD,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,..,64.5299987792969,63.9650001525879,63.6199989318848,63.1430015563965,63.0550003051758,62.7270011901855,62.4710006713867,62.1389999389648,59.576000213623,59.2459983825684,58.8950004577637,59.125,58.7910003662109,58.6450004577637,57.9410018920898,57.1790008544922,56.3680000305176,55.7299995422363,54.7299995422363,54.1319999694824,59.7229995727539,59.1119995117188,58.3569984436035,57.6660003662109,57.0320014953613,56.1749992370605
Bangladesh,BGD,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,68.5879974365234,68.1019973754883,67.8310012817383,67.4400024414063,67.447998046875,67.2180023193359,67.0550003051758,66.822998046875,65.3509979248047,65.1389999389648,64.8740005493164,65.1579971313477,64.8990020751953,64.7529983520508,64.0899963378906,63.4269981384277,62.8699989318848,62.3919982910156,61.5400009155273,61.2400016784668,63.7999992370605,63.2350006103516,62.4830017089844,61.8429985046387,61.2709999084473,60.451000213623
Bangladesh,BGD,Tax payments (number),IC.TAX.PAYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33,33,33,33
Bangladesh,BGD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,6.61116027143823,6.69138419067813,6.96521390375867,7.04644841818552,7.13567003946154,7.04330405780911,6.91726266856821,7.65602988282474,7.49811626276927,7.83468474946733,8.68592470557816,9.02456268993842,8.96241331564248,8.6353777373447,8.49834938885826,8.76502866324685
Bangladesh,BGD,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,..,..,..,..,..,..,..,..,..,..,..,15.9647887133818,16.715509472813,15.6893419369581,15.8500950844793,16.1989618462112,18.8411185694827,22.6710258265702,24.2424612743499,25.4095616394402,25.9819162701816,27.6005365300535,29.5705076944645,32.0169340019702,32.6023585347961,31.6125364522537,29.6788380759254
Bangladesh,BGD,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bangladesh,BGD,Telephone lines (per 100 people),IT.MLT.MAIN.P2,0.205295025808881,0.203732393863584,0.209221313874247,0.21632147351524,0.225743572381833,0.241439267656208,0.260643131263392,0.297136223560135,0.326305765379459,0.335556875820155,0.373383765648117,0.421215392228126,0.443578361151048,0.533774516190057,0.588043850952585,0.74600277941114,0.780089131580839,0.806664079048797,0.903496956106836,0.820775246195686,0.841793992316826,0.635233466913634,0.617483591627461,0.68689415835976,0.611134716561049,0.536140353471754,0.470190650522155
Bangladesh,BGD,Time required to enforce a contract (days),IC.LGL.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1442,1442,1442,1442
Bangladesh,BGD,Time required to obtain an operating license (days),IC.FRM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,..,..,..,..,..,33.5,..,..,..
